hgnc_symbol,ensembl_gene_id
MRPL23,ENSG00000288141
MRPL23-AS1,ENSG00000288320
MRPL30,ENSG00000185414
MRPL50,ENSG00000136897
MRPL52,ENSG00000172590
MRPL53,ENSG00000204822
MRPS23,ENSG00000181610
MRPS30,ENSG00000112996
MRPS31,ENSG00000102738
MRPS31P5,ENSG00000243406
MRPS6,ENSG00000243927
MRRF,ENSG00000148187
MS4A15,ENSG00000166961
MS4A7,ENSG00000166927
MSRA,ENSG00000285250
MSRB1,ENSG00000291928
MSX2,ENSG00000120149
MT-CO1,ENSG00000198804
MT-CYB,ENSG00000198727
MT-ND4L,ENSG00000212907
MT-RNR2,ENSG00000210082
MT-TT,ENSG00000210195
MT1A,ENSG00000205362
MT1B,ENSG00000169688
MTARC1,ENSG00000186205
MTCL2,ENSG00000149639
MTDH,ENSG00000147649
MTERF1,ENSG00000127989
MTFMT,ENSG00000103707
MTFP1,ENSG00000242114
MTG1,ENSG00000148824
MTHFD1,ENSG00000100714
MTHFR,ENSG00000177000
MTM1,ENSG00000171100
MTMR10,ENSG00000277086
MTO1,ENSG00000135297
MTPN,ENSG00000105887
MTSS2,ENSG00000132613
MTUS2,ENSG00000132938
MUC1,ENSG00000185499
MUC2,ENSG00000278466
MUC7,ENSG00000171195
MUS81,ENSG00000172732
MX1,ENSG00000157601
MX2,ENSG00000183486
MXD1,ENSG00000059728
MXD3,ENSG00000213347
MYBL2,ENSG00000101057
MYBPC1,ENSG00000196091
MYCBP2,ENSG00000005810
MYCNOS,ENSG00000233718
MYHAS,ENSG00000272975
MYL12B,ENSG00000118680
MYL12BP3,ENSG00000226575
MYL6B,ENSG00000196465
MYLIP,ENSG00000007944
MYLK,ENSG00000065534
MYLK2,ENSG00000101306
MYLK3,ENSG00000140795
MYO1F,ENSG00000142347
MYOM2,ENSG00000274137
MYORG,ENSG00000164976
MYOT,ENSG00000120729
MYOZ1,ENSG00000177791
MYPN,ENSG00000138347
MYSM1,ENSG00000162601
MZT2A,ENSG00000173272
N4BP2L1,ENSG00000139597
N4BP2L2,ENSG00000244754
N4BP3,ENSG00000145911
NAA16,ENSG00000172766
NAA25,ENSG00000111300
NAA38,ENSG00000183011
NAA80,ENSG00000243477
NAB1,ENSG00000138386
NACC2,ENSG00000148411
NADSYN1,ENSG00000172890
NAE1,ENSG00000159593
NAF1,ENSG00000145414
NAMPTP1,ENSG00000229644
NANOG,ENSG00000111704
NANOGNB,ENSG00000205857
NANP,ENSG00000170191
NAP1L1,ENSG00000187109
NAP1L4,ENSG00000273562
NAPG,ENSG00000134265
NAPRT,ENSG00000147813
NAPSA,ENSG00000131400
NAPSB,ENSG00000131401
NAT14,ENSG00000090971
NAT16,ENSG00000167011
NAT8L,ENSG00000185818
NAV2,ENSG00000166833
NAXD,ENSG00000213995
NBPF11,ENSG00000263956
NBPF12,ENSG00000268043
NBPF6,ENSG00000292440
NBPF9,ENSG00000269713
NCALD,ENSG00000104490
NCAM1,ENSG00000149294
NCAM2,ENSG00000154654
NCAPD2,ENSG00000010292
NCAPH,ENSG00000121152
NCBP2,ENSG00000114503
NCF1B,ENSG00000182487
NCK1,ENSG00000158092
NCMAP,ENSG00000184454
NCOA1,ENSG00000084676
NCOA3,ENSG00000124151
NDEL1,ENSG00000166579
NDNF,ENSG00000173376
NDRG2,ENSG00000165795
NDRG3,ENSG00000101079
NDST2,ENSG00000166507
NDST3,ENSG00000164100
NDUFA1,ENSG00000125356
NDUFA6,ENSG00000272765
NDUFA8,ENSG00000119421
NDUFB2,ENSG00000090266
NDUFB5,ENSG00000136521
NDUFS1,ENSG00000283447
NDUFS5,ENSG00000168653
NDUFS6,ENSG00000145494
NDUFV3,ENSG00000160194
NEAT1,ENSG00000245532
NEBL,ENSG00000078114
NECTIN2,ENSG00000130202
NEDD8,ENSG00000285246
NEK10,ENSG00000163491
NEK11,ENSG00000114670
NEK2,ENSG00000117650
NEK4,ENSG00000114904
NELL2,ENSG00000184613
NENF,ENSG00000117691
NEPRO,ENSG00000163608
NEURL2,ENSG00000124257
NEURL3,ENSG00000163121
NEUROD2,ENSG00000171532
NEUROD6,ENSG00000164600
NEUROG3,ENSG00000122859
NEXN,ENSG00000162614
NF2,ENSG00000186575
NFAT5,ENSG00000102908
NFE2,ENSG00000123405
NFE2L1,ENSG00000082641
NFIX,ENSG00000008441
NFKB1,ENSG00000109320
NFKBID,ENSG00000167604
NGB,ENSG00000165553
NGF,ENSG00000134259
NGLY1,ENSG00000151092
NHERF1,ENSG00000109062
NIBAN1,ENSG00000135842
NID2,ENSG00000087303
NIN,ENSG00000100503
NINJ1,ENSG00000131669
NIPAL2,ENSG00000104361
NIPAL4,ENSG00000172548
NIPSNAP1,ENSG00000184117
NIPSNAP3B,ENSG00000165028
NKAIN1,ENSG00000084628
NKAIN3,ENSG00000185942
NKD1,ENSG00000140807
NKD2,ENSG00000276920
NKIRAS2,ENSG00000168256
NKX1-2,ENSG00000229544
NKX2-1,ENSG00000136352
NKX6-1,ENSG00000163623
NLGN3,ENSG00000196338
NLN,ENSG00000123213
NLRP2,ENSG00000274638
NLRP3,ENSG00000162711
NLRP4,ENSG00000160505
NLRP8,ENSG00000179709
NLRP9,ENSG00000185792
NME2P1,ENSG00000123009
NME6,ENSG00000172113
NME9,ENSG00000181322
NMRAL1,ENSG00000274684
NMT1,ENSG00000136448
NMUR1,ENSG00000171596
NOA1,ENSG00000084092
NOC2L,ENSG00000188976
NOD2,ENSG00000167207
NOL3,ENSG00000140939
NOL9,ENSG00000162408
NONO,ENSG00000147140
NOP16,ENSG00000048162
NOTCH2,ENSG00000134250
NOVA1,ENSG00000139910
NPAP1,ENSG00000185823
NPAS4,ENSG00000174576
NPC1L1,ENSG00000015520
NPHP4,ENSG00000131697
NPIPB4,ENSG00000283855
NPM1P46,ENSG00000213104
NPM1P8,ENSG00000236285
NPNT,ENSG00000168743
NPPA,ENSG00000175206
NPRL3,ENSG00000103148
NPSR1-AS1,ENSG00000197085
NPTN-IT1,ENSG00000281183
NPY1R,ENSG00000164128
NQO1,ENSG00000181019
NR1D1,ENSG00000126368
NR1H4,ENSG00000012504
NR1I3,ENSG00000143257
NR2E1,ENSG00000112333
NR2E3,ENSG00000278570
NR4A1AS,ENSG00000259884
NR5A2,ENSG00000116833
NRAP,ENSG00000197893
NRDE2,ENSG00000119720
NRF1,ENSG00000106459
NRG3,ENSG00000185737
NRIP1,ENSG00000180530
NRIP3,ENSG00000175352
NRM,ENSG00000228854
NRP2,ENSG00000118257
NRSN1,ENSG00000152954
NRSN2-AS1,ENSG00000225377
NRXN3,ENSG00000021645
NSD3,ENSG00000147548
NSF,ENSG00000276262
NSFP1,ENSG00000282733
NSG1,ENSG00000168824
NSMCE1,ENSG00000169189
NSUN3,ENSG00000178694
NSUN5P1,ENSG00000223705
NT5C,ENSG00000125458
NT5DC1,ENSG00000178425
NT5DC4,ENSG00000144130
NTAN1,ENSG00000275779
NTRK3,ENSG00000140538
NUCKS1,ENSG00000069275
NUDC,ENSG00000090273
NUDCD1,ENSG00000120526
NUDCD2,ENSG00000170584
NUDCD3,ENSG00000015676
NUDT11,ENSG00000196368
NUDT13,ENSG00000166321
NUDT14,ENSG00000183828
NUDT16L2P,ENSG00000246082
NUDT22,ENSG00000149761
NUDT5,ENSG00000165609
NUDT8,ENSG00000167799
NUMB,ENSG00000133961
NUMBL,ENSG00000105245
NUP62,ENSG00000213024
NUP88,ENSG00000108559
NUP93,ENSG00000102900
NUSAP1,ENSG00000137804
NUTM2B-AS1,ENSG00000225484
NXF5,ENSG00000126952
NXT1,ENSG00000132661
OAT,ENSG00000065154
OCLNP1,ENSG00000230847
OGDHL,ENSG00000197444
OGFOD2,ENSG00000111325
OLA1,ENSG00000138430
OLFM3,ENSG00000118733
OPA3,ENSG00000125741
OPCML,ENSG00000183715
OPN1MW,ENSG00000268221
OPN3,ENSG00000054277
OPRD1,ENSG00000116329
OR10A4,ENSG00000170782
OR10C1,ENSG00000230505
OR10K2,ENSG00000180708
OR10P1,ENSG00000175398
OR10X1,ENSG00000279111
OR10Z1,ENSG00000198967
OR13D1,ENSG00000179055
OR13F1,ENSG00000186881
OR1A1,ENSG00000172146
OR1F1,ENSG00000168124
OR1L4,ENSG00000136939
OR2A14,ENSG00000284891
OR2AG1,ENSG00000279486
OR2B2,ENSG00000168131
OR2B6,ENSG00000124657
OR2F1,ENSG00000284866
OR2G2,ENSG00000177489
OR2J3,ENSG00000226271
OR2L8,ENSG00000279263
OR2T12,ENSG00000177201
OR2T34,ENSG00000292011
OR2T5,ENSG00000273827
OR2W3,ENSG00000238243
OR3A3,ENSG00000159961
OR4C16,ENSG00000279514
OR51B5,ENSG00000167355
OR51E1,ENSG00000180785
OR51G1,ENSG00000278870
OR51I1,ENSG00000167359
OR51S1,ENSG00000176922
OR52B6,ENSG00000187747
OR52E2,ENSG00000291909
OR52K3P,ENSG00000225101
OR5AR1,ENSG00000172459
OR5B2,ENSG00000172365
OR5D13,ENSG00000279761
OR5L1,ENSG00000279395
OR5L2,ENSG00000205030
OR5T2,ENSG00000262851
OR6B2,ENSG00000182083
OR6B3,ENSG00000178586
OR6C1,ENSG00000205330
OR6C65,ENSG00000205328
OR6M1,ENSG00000196099
OR7H2P,ENSG00000251261
OR8B4,ENSG00000280090
OR8B8,ENSG00000197125
OR8G1,ENSG00000197849
OR9Q2,ENSG00000186513
ORAI1,ENSG00000293604
ORC5,ENSG00000164815
ORC6,ENSG00000091651
ORMDL1,ENSG00000128699
ORMDL2,ENSG00000123353
OS9,ENSG00000135506
OSBP2,ENSG00000184792
OSBPL11,ENSG00000144909
OSBPL1A,ENSG00000141447
OSCP1,ENSG00000116885
OSER1-DT,ENSG00000223891
OSGEPL1,ENSG00000128694
OSGIN1,ENSG00000140961
OSTC,ENSG00000198856
OTOG,ENSG00000188162
OTOP3,ENSG00000182938
OTOS,ENSG00000178602
OTUD1,ENSG00000165312
OVOL1-AS1,ENSG00000255120
OXR1,ENSG00000164830
OXSR1,ENSG00000172939
OXTR,ENSG00000180914
P2RX2,ENSG00000187848
P2RY10,ENSG00000078589
P4HA2,ENSG00000072682
P4HA2-AS1,ENSG00000237714
PABPC1,ENSG00000070756
PABPC1L,ENSG00000101104
PABPC1L2A,ENSG00000186288
PABPC5,ENSG00000174740
PABPN1L,ENSG00000205022
PACRGL,ENSG00000163138
PACSIN1,ENSG00000124507
PADI2,ENSG00000291387
PADI3,ENSG00000280549
PAFAH1B2,ENSG00000168092
PAGE3,ENSG00000204279
PAGE4,ENSG00000101951
PAGR1,ENSG00000280789
PANK1,ENSG00000152782
PANK3,ENSG00000120137
PANX3,ENSG00000154143
PAPOLB,ENSG00000218823
PARD3,ENSG00000148498
PARD6G,ENSG00000178184
PARD6G-AS1,ENSG00000267270
PARG,ENSG00000227345
PARL,ENSG00000175193
PARM1,ENSG00000169116
PARP16,ENSG00000138617
PARP4,ENSG00000102699
PARP8,ENSG00000151883
PARP9,ENSG00000138496
PARTICL,ENSG00000286532
PAX3,ENSG00000135903
PAX7,ENSG00000009709
PAX9,ENSG00000198807
PBRM1,ENSG00000163939
PCBP1,ENSG00000169564
PCBP1-AS1,ENSG00000179818
PCCA,ENSG00000175198
PCDH7,ENSG00000169851
PCDHA10,ENSG00000291659
PCDHA4,ENSG00000291652
PCDHA5,ENSG00000291653
PCDHA6,ENSG00000291654
PCDHB10,ENSG00000291689
PCDHB2,ENSG00000291672
PCDHB8,ENSG00000291682
PCDHB9,ENSG00000291687
PCDHGA12,ENSG00000253159
PCDHGA3,ENSG00000254245
PCDHGA8,ENSG00000253767
PCDHGB2,ENSG00000253910
PCDHGC3,ENSG00000240184
PCDHGC5,ENSG00000240764
PCF11,ENSG00000165494
PCGF5,ENSG00000180628
PCK2,ENSG00000285241
PCLO,ENSG00000186472
PCMTD1,ENSG00000168300
PCOLCE-AS1,ENSG00000224729
PCP2,ENSG00000174788
PCSK6-AS1,ENSG00000259764
PDAP1,ENSG00000106244
PDC,ENSG00000116703
PDCD1LG2,ENSG00000197646
PDCD4-AS1,ENSG00000203497
PDCD6,ENSG00000249915
PDCD7,ENSG00000090470
PDCL3,ENSG00000115539
PDE5A,ENSG00000138735
PDE6H,ENSG00000139053
PDE7B,ENSG00000171408
PDGFRA,ENSG00000134853
PDGFRL,ENSG00000104213
PDIK1L,ENSG00000175087
PDK2,ENSG00000005882
PDP1,ENSG00000164951
PDP2,ENSG00000172840
PDPR,ENSG00000090857
PDSS1,ENSG00000148459
PDZD2,ENSG00000133401
PDZD7,ENSG00000186862
PDZK1IP1,ENSG00000162366
PDZRN3-AS1,ENSG00000239677
PEBP4,ENSG00000134020
PEDS1-UBE2V1,ENSG00000124208
PELI2,ENSG00000139946
PELO,ENSG00000152684
PER1,ENSG00000179094
PER2,ENSG00000132326
PES1,ENSG00000100029
PEX19,ENSG00000162735
PEX2,ENSG00000164751
PEX7,ENSG00000112357
PFDN1,ENSG00000113068
PFKL,ENSG00000141959
PFN3,ENSG00000196570
PGAM1,ENSG00000171314
PGAP4,ENSG00000165152
PGBD5,ENSG00000177614
PGD,ENSG00000142657
PGGT1B,ENSG00000164219
PGK1,ENSG00000102144
PGLYRP1,ENSG00000008438
PGLYRP3,ENSG00000159527
PGM3,ENSG00000013375
PGPEP1,ENSG00000130517
PGS1,ENSG00000087157
PHACTR3,ENSG00000087495
PHAF1,ENSG00000125149
PHB2,ENSG00000215021
PHC2,ENSG00000134686
PHF14,ENSG00000106443
PHF5A,ENSG00000100410
PHGDH,ENSG00000092621
PHKA2,ENSG00000044446
PHLDA1,ENSG00000139289
PHLDB2,ENSG00000144824
PHOSPHO2,ENSG00000144362
PHTF2,ENSG00000006576
PHYH,ENSG00000107537
PHYHIPL,ENSG00000165443
PHYKPL,ENSG00000175309
PI15,ENSG00000137558
PI4K2A,ENSG00000155252
PI4KAP1,ENSG00000274602
PIANP,ENSG00000139200
PIAS4,ENSG00000105229
PICART1,ENSG00000246640
PID1,ENSG00000153823
PIDD1,ENSG00000177595
PIERCE2,ENSG00000261652
PIEZO1,ENSG00000103335
PIGV,ENSG00000060642
PIH1D1,ENSG00000104872
PIK3C2G,ENSG00000139144
PIK3CD,ENSG00000171608
PIK3R1,ENSG00000145675
PIK3R3,ENSG00000117461
PIKFYVE,ENSG00000115020
PINK1,ENSG00000158828
PIP,ENSG00000159763
PIP4K2B,ENSG00000277292
PISD,ENSG00000241878
PITPNM1,ENSG00000110697
PITRM1-AS1,ENSG00000237399
PITX3,ENSG00000107859
PJA1,ENSG00000181191
PJA2,ENSG00000198961
PKD1,ENSG00000008710
PKD1L1-AS1,ENSG00000136275
PKD1L3,ENSG00000277481
PKD2L1,ENSG00000107593
PKHD1L1,ENSG00000205038
PKIA,ENSG00000171033
PKM,ENSG00000067225
PKN2,ENSG00000065243
PKNOX2,ENSG00000165495
PKP1,ENSG00000081277
PKP3,ENSG00000184363
PLA2G10,ENSG00000276870
PLA2G15,ENSG00000103066
PLA2G3,ENSG00000100078
PLA2G4B,ENSG00000243708
PLA2G5,ENSG00000127472
PLAAT4,ENSG00000133321
PLAC4,ENSG00000280109
PLCE1,ENSG00000138193
PLCH1,ENSG00000114805
PLCZ1,ENSG00000139151
PLD1,ENSG00000075651
PLD4,ENSG00000166428
PLD6,ENSG00000179598
PLEK2,ENSG00000100558
PLEKHA1,ENSG00000107679
PLEKHA8,ENSG00000106086
PLEKHB2,ENSG00000115762
PLEKHG3,ENSG00000126822
PLEKHG4,ENSG00000196155
PLEKHG7,ENSG00000187510
PLEKHS1,ENSG00000148735
PLET1,ENSG00000188771
PLGRKT,ENSG00000107020
PLK1,ENSG00000166851
PLK2,ENSG00000145632
PLN,ENSG00000198523
PLPP1,ENSG00000067113
PLPP2,ENSG00000141934
PLRG1,ENSG00000171566
PLSCR1,ENSG00000188313
PLSCR2,ENSG00000163746
PLSCR3,ENSG00000284009
PMEL,ENSG00000185664
PMF1-BGLAP,ENSG00000260238
PMM1,ENSG00000100417
PMPCA,ENSG00000165688
PMS2,ENSG00000122512
PMS2P5,ENSG00000123965
PNKP,ENSG00000039650
PNLIP,ENSG00000175535
PNMT,ENSG00000141744
PNN,ENSG00000100941
PNOC,ENSG00000168081
PNPLA2,ENSG00000177666
PNPLA6,ENSG00000032444
POC5,ENSG00000152359
POLB,ENSG00000070501
POLD3,ENSG00000077514
POLL,ENSG00000166169
POLQ,ENSG00000051341
POLR1C,ENSG00000171453
POLR1H,ENSG00000235443
POLR1HASP,ENSG00000196299
POLR2K,ENSG00000147669
POLR3D,ENSG00000168495
POLR3F,ENSG00000132664
POLR3GL,ENSG00000121851
POLR3H,ENSG00000100413
POM121L12,ENSG00000221900
POM121L9P,ENSG00000128262
POMGNT2,ENSG00000144647
PON2,ENSG00000105854
PON3,ENSG00000105852
POP5,ENSG00000167272
POP7,ENSG00000172336
POSTN,ENSG00000133110
POT1,ENSG00000128513
POTEA,ENSG00000188877
POTEI,ENSG00000196834
POU3F1,ENSG00000185668
POU3F3,ENSG00000198914
POU6F2,ENSG00000106536
PPARD,ENSG00000112033
PPARGC1A,ENSG00000109819
PPAT,ENSG00000128059
PPBPP2,ENSG00000248848
PPFIBP2,ENSG00000166387
PPIAP31,ENSG00000217094
PPIF,ENSG00000108179
PPIH,ENSG00000171960
PPIP5K1,ENSG00000168781
PPM1D,ENSG00000170836
PPM1F,ENSG00000100034
PPM1G,ENSG00000115241
PPM1H,ENSG00000111110
PPP1R10,ENSG00000204569
PPP1R13L,ENSG00000104881
PPP1R15B,ENSG00000158615
PPP1R16A,ENSG00000160972
PPP1R8,ENSG00000117751
PPP2R1A,ENSG00000105568
PPP2R2D,ENSG00000175470
PPP2R5A,ENSG00000066027
PPP2R5B,ENSG00000068971
PPP2R5C,ENSG00000078304
PPP2R5E,ENSG00000154001
PPP3CC,ENSG00000120910
PPT2,ENSG00000168452
PPT2-EGFL8,ENSG00000258388
PPWD1,ENSG00000113593
PQBP1,ENSG00000102103
PRAC1,ENSG00000159182
PRAF2,ENSG00000292222
PRAMEF10,ENSG00000282663
PRAMEF12,ENSG00000116726
PRAMEF13,ENSG00000282741
PRAMEF19,ENSG00000204480
PRAMEF5,ENSG00000282424
PRB4,ENSG00000274839
PRCP,ENSG00000137509
PRDM13,ENSG00000112238
PRDM16,ENSG00000142611
PRDM2,ENSG00000116731
PRDX3,ENSG00000165672
PRECSIT,ENSG00000255874
PRELID1,ENSG00000169230
PRELP,ENSG00000188783
PRICKLE3,ENSG00000012211
PRICKLE4,ENSG00000278224
PRIMPOL,ENSG00000164306
PRKAR2A,ENSG00000114302
PRKCA,ENSG00000154229
PRKD2,ENSG00000105287
PRKDC,ENSG00000253729
PRKN,ENSG00000185345
PRKX-AS1,ENSG00000236188
PRLHR,ENSG00000119973
PRLR,ENSG00000113494
PRM1,ENSG00000175646
PRM2,ENSG00000122304
PRM3,ENSG00000178257
PROKR1,ENSG00000169618
PRORP,ENSG00000100890
PROS1,ENSG00000184500
PROSER2,ENSG00000148426
PROX2,ENSG00000119608
PROZ,ENSG00000126231
PRPF31,ENSG00000277154
PRPF38B,ENSG00000134186
PRPF40A,ENSG00000196504
PRPS1,ENSG00000147224
PRR11,ENSG00000068489
PRR14,ENSG00000156858
PRR16,ENSG00000184838
PRR18,ENSG00000176381
PRR20A,ENSG00000204919
PRR23C,ENSG00000233701
PRR29,ENSG00000224383
PRR34-AS1,ENSG00000241990
PRRT2,ENSG00000167371
PRRX2,ENSG00000167157
PRSS23,ENSG00000150687
PRSS30P,ENSG00000292376
PRSS33,ENSG00000103355
PRSS37,ENSG00000165076
PRSS54,ENSG00000103023
PRSS56,ENSG00000237412
PRSS58,ENSG00000258223
PRTFDC1,ENSG00000099256
PSAT1P1,ENSG00000253810
PSENEN,ENSG00000205155
PSG1,ENSG00000231924
PSKH1,ENSG00000159792
PSMA3-AS1,ENSG00000257621
PSMC1,ENSG00000100764
PSMC5,ENSG00000087191
PSMC6,ENSG00000100519
PSMD10P2,ENSG00000226652
PSMD10P3,ENSG00000232041
PSMD13,ENSG00000185627
PSMD14,ENSG00000115233
PSMD5,ENSG00000095261
PSMD8,ENSG00000099341
PSMD9,ENSG00000110801
PSME2P2,ENSG00000225131
PSME3IP1,ENSG00000172775
PSMF1,ENSG00000125818
PSORS1C2,ENSG00000204538
PSORS1C3,ENSG00000204528
PSPC1,ENSG00000121390
PSPH,ENSG00000146733
PSRC1,ENSG00000134222
PTCHD1-AS,ENSG00000233067
PTCHD3P1,ENSG00000274985
PTCSC3,ENSG00000259104
PTEN,ENSG00000284792
PTENP1,ENSG00000237984
PTGER1,ENSG00000160951
PTGES3L,ENSG00000267060
PTH1R,ENSG00000160801
PTK2,ENSG00000169398
PTMA,ENSG00000187514
PTMAP8,ENSG00000243014
PTP4A3,ENSG00000291470
PTPN12,ENSG00000127947
PTPN22,ENSG00000134242
PTPRC,ENSG00000262418
PTPRCAP,ENSG00000213402
PTPRK,ENSG00000273993
PTPRS,ENSG00000105426
PTRH2,ENSG00000141378
PTTG1,ENSG00000164611
PTTG2,ENSG00000250254
PUM2,ENSG00000055917
PVALEF,ENSG00000225180
PWP1,ENSG00000136045
PWWP2B,ENSG00000171813
PWWP3B,ENSG00000157502
PXDN,ENSG00000130508
PXMP2,ENSG00000176894
PXMP4,ENSG00000101417
PXN-AS1,ENSG00000255857
PYGM,ENSG00000068976
PYHIN1,ENSG00000163564
PYROXD1,ENSG00000121350
PYY,ENSG00000131096
PYY2,ENSG00000237575
QARS1,ENSG00000172053
QPRT,ENSG00000103485
QRFP,ENSG00000188710
QRSL1,ENSG00000130348
QSER1,ENSG00000060749
R3HDM2,ENSG00000179912
R3HDML,ENSG00000101074
RAB11FIP1,ENSG00000156675
RAB11FIP4,ENSG00000131242
RAB1A,ENSG00000138069
RAB1C,ENSG00000233111
RAB26,ENSG00000167964
RAB27B,ENSG00000041353
RAB30-DT,ENSG00000246067
RAB33B,ENSG00000172007
RAB34,ENSG00000109113
RAB38,ENSG00000123892
RAB39B,ENSG00000155961
RAB3B,ENSG00000169213
RAB4B-EGLN2,ENSG00000171570
RABAC1,ENSG00000105404
RABEP1,ENSG00000029725
RABEP2,ENSG00000177548
RABGEF1P1,ENSG00000229180
RABL6,ENSG00000196642
RAC1,ENSG00000136238
RAD1,ENSG00000113456
RAD18,ENSG00000070950
RAD23A,ENSG00000179262
RAD51,ENSG00000051180
RAD51AP2,ENSG00000214842
RAD54B,ENSG00000197275
RAD54L,ENSG00000085999
RAD54L2,ENSG00000164080
RAET1G,ENSG00000203722
RALGAPA1P1,ENSG00000229419
RALGAPA2,ENSG00000188559
RALGPS2,ENSG00000116191
RALY,ENSG00000125970
RAMAC,ENSG00000169612
RAMP2-AS1,ENSG00000197291
RANBP1,ENSG00000099901
RANBP2,ENSG00000153201
RANGAP1,ENSG00000100401
RAP2C-AS1,ENSG00000232160
RAPGEF5,ENSG00000136237
RAPH1,ENSG00000173166
RARG,ENSG00000172819
RASA3,ENSG00000280477
RASA4CP,ENSG00000228903
RASGEF1A,ENSG00000198915
RASL12,ENSG00000103710
RASSF4,ENSG00000107551
RASSF6,ENSG00000169435
RAX,ENSG00000134438
RAX2,ENSG00000173976
RB1,ENSG00000139687
RB1-DT,ENSG00000231473
RBBP4,ENSG00000162521
RBBP7,ENSG00000102054
RBFA,ENSG00000101546
RBFOX2,ENSG00000100320
RBL2,ENSG00000103479
RBM18,ENSG00000119446
RBM28,ENSG00000106344
RBM42,ENSG00000126254
RBM48,ENSG00000127993
RBM8A,ENSG00000265241
RBP4,ENSG00000138207
RBPJ,ENSG00000168214
RCE1,ENSG00000173653
RCN3,ENSG00000142552
RCOR2,ENSG00000167771
RD3,ENSG00000198570
RDH14,ENSG00000240857
RDM1,ENSG00000276432
REC8,ENSG00000285007
REEP2,ENSG00000132563
REG1B,ENSG00000172023
REG1CP,ENSG00000204787
RELA,ENSG00000173039
REN,ENSG00000143839
RERG,ENSG00000134533
RETREG2,ENSG00000144567
RETREG3,ENSG00000141699
RETSAT,ENSG00000292155
REV3L,ENSG00000009413
REXO1L2P,ENSG00000276998
REXO4,ENSG00000280706
REXO5,ENSG00000005189
RFC4,ENSG00000163918
RFESD,ENSG00000175449
RFFL,ENSG00000092871
RFK,ENSG00000135002
RFLNA,ENSG00000178882
RFNG,ENSG00000169733
RFPL2,ENSG00000128253
RFPL3,ENSG00000128276
RFPL3S,ENSG00000205853
RFWD3,ENSG00000168411
RGPD1,ENSG00000187627
RGS12,ENSG00000159788
RGS14,ENSG00000169220
RGS18,ENSG00000150681
RGS6,ENSG00000182732
RGS7,ENSG00000182901
RHBDD2,ENSG00000005486
RHBDF1,ENSG00000007384
RHBDF2,ENSG00000129667
RHBDL1,ENSG00000103269
RHBDL2,ENSG00000158315
RHEB,ENSG00000106615
RHO,ENSG00000163914
RHOA,ENSG00000067560
RHOQP2,ENSG00000232742
RHOV,ENSG00000104140
RHPN1,ENSG00000158106
RHPN1-AS1,ENSG00000254389
RIBC2,ENSG00000128408
RILPL2,ENSG00000150977
RIMBP2,ENSG00000060709
RIN1,ENSG00000174791
RIN2,ENSG00000132669
RINL,ENSG00000282895
RIOK1,ENSG00000124784
RIPK4,ENSG00000183421
RIPOR1,ENSG00000039523
RIT1,ENSG00000143622
RLF,ENSG00000117000
RLN1,ENSG00000107018
RLN2,ENSG00000107014
RLN3,ENSG00000288474
RMI2,ENSG00000175643
RN7SL165P,ENSG00000241188
RN7SL2,ENSG00000274012
RN7SL3,ENSG00000278771
RN7SL316P,ENSG00000241631
RN7SL403P,ENSG00000240625
RN7SL466P,ENSG00000241347
RN7SL568P,ENSG00000239703
RN7SL569P,ENSG00000239468
RNA5S9,ENSG00000201321
RNA5SP191,ENSG00000199455
RNA5SP385,ENSG00000251756
RNA5SP481,ENSG00000252623
RNASE4,ENSG00000258818
RNASEH1-DT,ENSG00000234171
RNASEH2C,ENSG00000172922
RNF103,ENSG00000239305
RNF113A,ENSG00000125352
RNF113B,ENSG00000139797
RNF122,ENSG00000133874
RNF125,ENSG00000101695
RNF141,ENSG00000110315
RNF149,ENSG00000163162
RNF166,ENSG00000158717
RNF168,ENSG00000163961
RNF170,ENSG00000120925
RNF208,ENSG00000212864
RNF223,ENSG00000237330
RNF225,ENSG00000269855
RNF227,ENSG00000179859
RNF4,ENSG00000063978
RNF5,ENSG00000223767
RNPC3,ENSG00000185946
RNPEPL1,ENSG00000142327
RNU1-1,ENSG00000291389
RNU1-2,ENSG00000291385
RNU4-60P,ENSG00000253048
RNU5A-1,ENSG00000199568
RNU5F-1,ENSG00000199377
RNU6-1004P,ENSG00000285481
RNU6-306P,ENSG00000207347
RNU6-611P,ENSG00000207003
RNU7-113P,ENSG00000238735
RNU7-141P,ENSG00000238777
RNU7-75P,ENSG00000251880
RNVU1-7,ENSG00000206585
RNY1,ENSG00000201098
RNY3,ENSG00000202354
RNY3P5,ENSG00000206854
RNY4,ENSG00000252316
ROBO1,ENSG00000169855
ROBO4,ENSG00000154133
ROCK1,ENSG00000067900
ROPN1B,ENSG00000114547
ROR2,ENSG00000169071
ROS1,ENSG00000047936
RPE,ENSG00000197713
RPF1,ENSG00000117133
RPGRIP1L,ENSG00000103494
RPL10P16,ENSG00000178464
RPL10P9,ENSG00000233913
RPL11,ENSG00000142676
RPL13,ENSG00000167526
RPL17P33,ENSG00000243844
RPL17P50,ENSG00000213700
RPL17P8,ENSG00000213041
RPL21P4,ENSG00000240828
RPL21P44,ENSG00000229585
RPL22P11,ENSG00000233707
RPL23AP32,ENSG00000237887
RPL23AP53,ENSG00000223508
RPL23AP64,ENSG00000281913
RPL29P6,ENSG00000282934
RPL3,ENSG00000100316
RPL34,ENSG00000109475
RPL34-DT,ENSG00000234492
