target,mode,count
PKIB,Positive,1
ADCY3,Negative,2
RGS11,unspecified,1
TANC1,unspecified,1
INHBB,Positive,1
CRHR1,Positive,1
STK4,Negative,62
HTR3A,Negative,49
GRIA2,Positive,5
ABL1,unspecified,75
TNKS,unspecified,1
PKN2,unspecified,64
ESRRB,Negative,5
antiprotozoal,unspecified,4
antiparasitic,unspecified,7
P3H4,unspecified,1
DDO,Positive,1
TTK,unspecified,68
GRIN2C,Positive,5
ASCL1,unspecified,1
MAPK7,Negative,2
F10,unspecified,6
leukotriene receptor,unspecified,1
SPANXN1,unspecified,1
CHRNB2,Positive,13
MTOR,Positive,1
PTK6,Negative,64
MYB,unspecified,1
SYNE3,unspecified,1
ST5,Positive,1
LIPE,Negative,5
BMX,Negative,69
REN,Negative,7
AMD1,unspecified,3
modulates intracellular free calcium,unspecified,1
PSEN2,Positive,2
FNTA,Negative,8
NRF1,unspecified,1
PDXK,unspecified,2
ADORA2A,Positive,18
SLC7A1,unspecified,2
BDH1,Positive,1
ABC,unspecified,6
DHFR-TS,unspecified,1
SLC47A2,unspecified,2
mrcB,unspecified,9
ALPL,Negative,10
DGCR8,Positive,1
IL1R1,Negative,2
SCCPDH,Positive,1
FAM53A,Positive,1
quaternary ammonium salt,unspecified,1
ANKK1,unspecified,60
triacylglycerol lipase,unspecified,1
rpsG,Negative,1
PRKCG,Negative,82
PRKG2,Negative,6
PDCD4,Negative,1
CHRNA6,Positive,2
ADORA1,Positive,20
TMIGD3,unspecified,7
ADRB1,Negative,42
GLUD1,Negative,1
ZNF518B,Positive,1
PPP2R5C,Positive,1
TRPA1,Positive,44
RTK,unspecified,1
MUSK,Negative,61
CYB5A,Negative,1
PAM,Positive,4
RELA,Negative,47
CPS1,Positive,1
SPHK1,Negative,7
DAPK3,Negative,62
ITGA5,unspecified,2
LPIN2,Positive,1
CK,unspecified,4
CHKA,Negative,1
"iNOS, eNOS",unspecified,1
NGF,unspecified,2
ETS2,Positive,1
NT5DC2,Positive,1
TRPV6,Negative,2
CYP19A1,Positive,2
HOXC6,unspecified,2
EXOSC2,Positive,1
VEGF inhibitor,unspecified,1
MMP2,unspecified,6
NDUFA9,Positive,1
GABARx [ GABAR1 ],unspecified,3
CDA,Negative,3
CYP17,unspecified,1
DDX24,Positive,1
SPIRE1,unspecified,1
GK0582,unspecified,1
PI4K2A,Negative,2
TK2,Negative,4
ZBTB33,Positive,1
SMARCA4,Positive,1
SHBG,Negative,1
SLC6A1,Negative,13
PNOC,Positive,1
MSMB,unspecified,1
NBC,unspecified,1
MFNG,Positive,1
SCNN1D,Negative,1
KCNA4,Negative,6
CDK16,Negative,4
GRIN2B,Negative,26
SIGMAR1,Positive,6
CLP1,unspecified,1
PRODH2,Positive,1
GABRB2,unspecified,35
TMEM208,unspecified,1
thrombomodulin,unspecified,2
SUCNR1,unspecified,1
HKDC1,Negative,4
C8ORF46,unspecified,1
ZNF622,unspecified,1
PDRG1,unspecified,1
plasminogen,unspecified,4
KLRK1,Positive,1
SLC29A4,unspecified,1
FADS1,Negative,2
INSR,unspecified,69
MARK2,unspecified,68
LPAR4,Negative,1
RRP12,Positive,1
SSTR4,Negative,1
SLC25A29,unspecified,2
PP1,unspecified,1
CACNG1,Negative,2
RGS19,unspecified,1
estrogen alpha,unspecified,2
AKR1Bx,unspecified,1
CDC7,Negative,1
FER,unspecified,68
TNKS2,Negative,10
TSHB,Positive,1
PHKG2,unspecified,68
EPHB2,unspecified,64
protoglandin synthase inhibitor,unspecified,1
VIM,unspecified,3
NME1-NME2,unspecified,1
HK2,Positive,1
DPEP1,Negative,3
G6PC,unspecified,1
reductase,unspecified,5
MAPT,unspecified,4
WNT3,Negative,1
DHPS,Negative,1
TUBB4B,unspecified,7
HSPA6,unspecified,1
SOD2,Negative,1
ALOX,unspecified,3
CACNG6,Negative,2
KANK1,Positive,1
IL3,unspecified,1
MAPRE3,Positive,1
HERC1,Positive,1
ADARB1,unspecified,1
ADCY2,unspecified,3
IAPP,Negative,1
GRASP,unspecified,1
S1PR2,Positive,4
CPNE9,Positive,1
SGK3,Negative,1
PSMC5,unspecified,1
AIFM1,unspecified,1
ATP7A,unspecified,2
STAT4,unspecified,1
CYP3A43,Negative,1
CCNT1,Negative,64
CHKA,Positive,1
SLCO4C1,unspecified,1
FSHB,Negative,3
OR5K1,Negative,7
IK,Negative,1
CACNA2D1,Negative,3
MSR1,Negative,2
PON1,Positive,3
SRC,Negative,110
SCHIP1,Positive,1
THBS2,Positive,1
SLC46A1,Positive,1
CA14,unspecified,4
SREBF2,Positive,1
TMEM64,Positive,1
MYBL1,Positive,1
HIBCH,unspecified,2
TUBB4A,unspecified,7
CCDC110,Positive,1
HTR3B,Positive,4
TLR4,unspecified,5
RARB,Positive,15
OXGR1,Positive,1
RPS6KB1,Negative,101
AIP,unspecified,2
MAPK11,Negative,113
KMT2A,Negative,763
CTSS,unspecified,1
UGT1A4,unspecified,95
brain injury Repair,unspecified,1
EPOR,unspecified,4
CSF1,unspecified,8
CYCS,unspecified,3
CLCN3,Negative,1
PTGER3,Positive,6
ITGA4,unspecified,5
GRHPR,Positive,1
COL2A1,unspecified,1
AKT1,unspecified,77
BAZ2B,Negative,413
"Cholinergic, Nicotinic Alpha6Beta3Beta4Alpha5",unspecified,2
ENPP7,Negative,2
PIM3,Positive,1
OAZ3,Positive,1
COX,unspecified,88
LOC101930123,Negative,87
TUBA4A,unspecified,9
GCDH,unspecified,2
ASGR1,unspecified,1
NPPA,unspecified,2
BIRC2,Negative,3
CILP,unspecified,1
GABRQ,Negative,27
TUBA1B,Positive,3
PRSS3,Negative,20
POU5F1,unspecified,2
SLC12A1,unspecified,11
prostaglandin receptor,unspecified,1
TRA2B,unspecified,1
HPGD,unspecified,7
Polymorphonuclear leukocyte,unspecified,1
GPR17,unspecified,5
PDXP,Positive,1
GSTA3,unspecified,3
DGAT2,Negative,3
calcium sensitiser,unspecified,1
KLHDC7A,Positive,1
SUMO2,unspecified,2
FAP,unspecified,1
EPAS1,Negative,1
NDUFB9,Negative,2
POR,Positive,2
MEK,unspecified,6
PDE7A,Negative,11
PTGES3,unspecified,1
AGRP,unspecified,1
CTSL,Negative,10
Heavy metal ion,unspecified,2
"Arginase, Argininosuccinate synthase,  Lysozy",unspecified,1
PPAT,unspecified,1
ASZ1,Positive,1
MMP26,Negative,2
ABL,Negative,1
PAQR9,Positive,1
AARS2,unspecified,1
PLK1,unspecified,106
GADD45B,Positive,1
ADORA3,Negative,11
SLC5A8,Negative,3
TGDS,Positive,1
HDAC4,Positive,3
GRIN3A,unspecified,18
BRSK2,Negative,90
MAPK13,Positive,1
CLCNKA,Positive,1
CMA1,Negative,1
SLC18A3,unspecified,3
CDC42BPA,Negative,62
PRR3,Positive,1
Calcium channel (Type L),unspecified,2
DBH,Negative,3
SLC6A13,Negative,12
NCOR2,unspecified,8
CXCR2,Negative,13
SPTY2D1,unspecified,1
ALK2,Negative,1
ELOVL6,Positive,1
GSK3A,unspecified,65
CHRNA5,unspecified,1
VCAM1,Negative,1
MAP3K14,Positive,1
TRAF2,unspecified,1
NOD2,Positive,1
AOC1,Negative,2
PRKAA1,unspecified,107
PDE2A,Positive,1
EPDR1,Positive,1
CACNA1H,unspecified,7
JAK2,Positive,1
FN1,Positive,1
TERT,unspecified,2
fatty acid carrier,unspecified,2
KCNA5,unspecified,4
AKR1B1,unspecified,7
GSTP1,Negative,8
ATG101,unspecified,1
CCK,unspecified,2
Dopamine1-like,unspecified,1
TDP1,Negative,409
CD40,unspecified,1
VEGFA,unspecified,8
RNF14,unspecified,1
DOT1L,unspecified,1
PTPRC,Negative,613
CYP11B1,Negative,8
ONECUT1,unspecified,1
KCNT1,Positive,4
NLRC3,Positive,1
ER  ,unspecified,1
ALOX5AP,Negative,8
ABCB11,Negative,96
MIR122,unspecified,1
ABHD16A,Negative,1
LTF,Negative,2
TXK,Negative,60
RCBTB1,Positive,1
MUTYH,Positive,1
Sigma-1,unspecified,48
ATP4A,Negative,9
E2F1,unspecified,2
heavy metal ion,unspecified,1
P2RY1,unspecified,1
ADK,Negative,1
PHGDH,Positive,1
RBP,unspecified,1
endoplasmin,unspecified,1
G6PD,Negative,15
FASN,unspecified,2
imipramine,unspecified,1
BTBD11,Positive,1
TYRO3,unspecified,64
AGER,unspecified,2
Mitochondria [ TSPO ],unspecified,4
CLCN2,unspecified,1
AAK1,unspecified,68
INS1,unspecified,1
ABCB1A,Negative,56
ALAD,Negative,3
MAP3K19,unspecified,56
CYP1A1,unspecified,18
anticholinertic,unspecified,1
KCNK9,unspecified,2
Nicotinic Alpha-Bungarotoxin,unspecified,4
P4H,unspecified,1
NDUFA13,Negative,2
LCT,Negative,3
CDC42SE1,Positive,1
NDP,unspecified,2
ITGAM,unspecified,2
CTHRC1,Positive,1
GJC2,Negative,3
polo-like kinase 1 (PLK1) inhibitor,unspecified,1
EIF2S1,Positive,1
HPN,unspecified,1
SLC25A4,unspecified,1
CHD3,Positive,1
SCN3A,unspecified,27
RCBTB2,Positive,1
PDE8B,Negative,8
HSD17B10,Positive,1
Bacterial target,unspecified,6
PRNP,unspecified,3
rplV,unspecified,2
UBA2,Negative,4
DYRK2,Negative,92
KCNQ2,unspecified,2
MTR,Positive,1
CACNA1T,unspecified,3
PPARG,Positive,171
CHUK,unspecified,59
BBX,Positive,1
DLD,unspecified,2
JAK1,Negative,20
GJA3,Negative,3
SATB2,unspecified,1
SLC28A3,unspecified,5
proton pump,unspecified,8
CENPE,Negative,3
BAZ2B,unspecified,4
P2RY1,Negative,2
GADD45A,Positive,1
CXCL8,Negative,8
reverse transcriptase,unspecified,17
LATS2,unspecified,60
PDGFRB,unspecified,74
TRPV5,Negative,3
BIRC2,Positive,1
Glutamate-NMDA-Polyamine,unspecified,1
PORCN,Negative,2
GPRIN2,unspecified,1
P4HB,unspecified,5
GABRP,Positive,20
HYAL1,Positive,1
SULT1B1,Negative,1
SGSM2,Positive,1
BACE2,Negative,2
OXTR,Positive,2
PACSIN2,unspecified,2
CNGA2,Positive,1
RBP2,unspecified,1
TMEM135,Positive,1
AGTR1B|AGTR1A,Negative,2
STAT5B,Negative,2
EPHA7,unspecified,68
GLUT,unspecified,1
PTGFR,unspecified,10
TPCN1,Negative,1
PLCG1,unspecified,1
Vasopressin receptor,unspecified,2
NUSAP1,Positive,1
RSF1,Positive,1
CHORDC1,unspecified,1
mrdA,Negative,4
SQLE,unspecified,2
PPARA,unspecified,55
PSENEN,Positive,2
AGTR2,unspecified,616
VRK1,unspecified,51
SRPK1,Negative,88
GGCX,Negative,1
TLR8,Positive,4
Bile salt export pump,unspecified,3
CYP2E1,unspecified,4
VCL,unspecified,2
PANX3,Negative,2
CIT,unspecified,60
AMPK,unspecified,6
RAD54L,Negative,7
CDK15,Negative,4
PRKAA2,unspecified,105
LRRN4,Positive,1
LCK,unspecified,69
antibiotic macrolide,unspecified,5
GSTP,unspecified,1
MAT1A,Positive,1
CLCN2,Negative,2
Sodium (Site 2),unspecified,2
IL1B,unspecified,20
CMA1,unspecified,1
FPPS,unspecified,2
CACNA2D1,Positive,2
TRAF2 and NCK interacting kinase,unspecified,12
PAK3,unspecified,68
CPNE6,Positive,1
COL16A1,Positive,1
FABP3,unspecified,2
excipiant,unspecified,1
RXRG,Negative,4
FSTL1,Positive,1
ACADSB,unspecified,2
FTCD,unspecified,1
RAD51,Positive,1
SDHA,unspecified,1
GRM5,Positive,8
CLVS2,Positive,1
ECE1,unspecified,1
KCNMA1,Negative,4
PTER,Positive,1
CACNA1S,unspecified,4
CTSK,unspecified,2
PXYLP1,Positive,1
CELA1,Negative,3
CNTNAP1,unspecified,1
IRAK1,Negative,60
HOXD1,unspecified,1
SHH,Negative,7
Aldose reductase,unspecified,1
IGFBP7,unspecified,1
PTK,unspecified,1
DNPEP,Positive,1
FAM234A,unspecified,1
GABBR2,Negative,6
PAH,unspecified,5
CYSLTR,unspecified,2
PDE6G,Negative,6
Melatonin,unspecified,2
AFAP1,unspecified,1
CP,unspecified,3
MMP14,unspecified,1
SLC12A2,Negative,5
SULF2,Positive,1
NDUFA4,Negative,2
HMT,unspecified,1
NMB,Positive,1
PRELID3B,Positive,1
GJD4,Negative,3
DUSP22,Negative,1
CTSE,Negative,4
HIST4H4,unspecified,1
CUX2,Positive,1
BAD,Positive,1
ABCA3,unspecified,2
TLR9,unspecified,2
SLC38A4,unspecified,2
EPHA1,unspecified,64
CECR6,Positive,1
Calcium channel (Type N),unspecified,2
BRSK1,Negative,64
TINAGL1,Positive,1
GABRB2,Positive,37
HTR2C,Negative,63
AGTR1,Positive,6
PTPN7,Negative,9
ASPG,Positive,1
CD247,Positive,1
QPCT,Negative,2
UGT1A1,Positive,4
XOD,unspecified,3
ASPA,Positive,1
SLC2A3,Negative,1
MBP,unspecified,4
ADRB1,unspecified,652
CD3E,Positive,1
FUT1,Positive,1
UTP3,unspecified,1
BMPR2,Negative,2
CDKN2AIP,unspecified,1
TUBB1,Negative,19
KCNC2,Negative,6
MT-ND5,Negative,1
rpoC,Negative,1
SNIP1,unspecified,1
MAPK3,Positive,8
choB,unspecified,1
COL5A1,unspecified,1
HDAC8,unspecified,1
ZSWIM5,unspecified,1
GRM4,Positive,8
catalase-peroxidase,unspecified,2
BAG2,Positive,1
PRKAR2B,unspecified,2
Camphor 5-monooxygenase,unspecified,1
progesterone,unspecified,2
MRP,unspecified,26
DRD4,Positive,18
KRTAP3-2,Positive,1
RUNX1T1,Positive,1
PSMC4,Negative,1
PLIN4,Positive,1
TUBA1B,unspecified,7
Angiotensin IV,unspecified,1
MAP3K7,Negative,60
TUBA3C,unspecified,1
PAR,unspecified,1
Sterol transport,unspecified,1
MCF2L2,unspecified,1
PIK3CB,Negative,32
Histamine N-methyltransferase,unspecified,1
BCL2,unspecified,22
ZFP672,Positive,1
CHRNB2,unspecified,32
C8ORF59,unspecified,1
GOT1,Negative,1
GRIA2,unspecified,11
CATSPER1,Positive,3
CEACAM3,unspecified,1
TAT,unspecified,1
SCNN1B,Negative,6
POR,unspecified,1
P2RX6,Positive,1
CSF1R,Negative,79
DHX33,Positive,1
BMPR1A,Negative,2
thymidine kinase,unspecified,1
RAI2,unspecified,1
CXCR,unspecified,3
WNK1,unspecified,2
ABP1,unspecified,1
LGALS8,Positive,1
APAF1,Negative,9
alanine racemase,unspecified,1
GJB2,Positive,1
SNX9,Positive,1
ABL2,Negative,66
Nucleoside antimetabolite/analog,unspecified,1
FGB,Positive,5
penA,unspecified,5
CKAP2,Positive,1
VKORC1,unspecified,5
CA13,unspecified,7
KCNN3,Positive,2
rpsM,unspecified,1
POLA1,Negative,7
MYC,Negative,4
HRH4,unspecified,38
MAST1,unspecified,56
TACR2,unspecified,615
CACNA2D1,unspecified,12
SCNN1G,unspecified,3
PLSCR4,unspecified,1
RNA,unspecified,7
PCNA,Negative,4
SAT2,Negative,2
SLC1A2,unspecified,6
bla,unspecified,1
P2RY1,Positive,4
ABCC1,Negative,61
SLC38A5,unspecified,1
metabolic,unspecified,1
RPLP2P3,unspecified,1
SMTNL2,unspecified,1
STK32A,unspecified,56
HIST1H3J,unspecified,1
AOC3,Positive,1
GGPS1,unspecified,1
ITSN2,Positive,1
RCC2,Positive,1
SRPK1,unspecified,64
HSP90AA1,Negative,58
PDE11A,unspecified,1
HTR5A,unspecified,39
PDE1B,unspecified,3
GRIK4,unspecified,4
KCNK16,Positive,1
GLT6D1,unspecified,1
KCNJ11,unspecified,9
LDLR,Negative,2
FXR,unspecified,4
GSTA3,Negative,4
HSPH1,unspecified,1
CAMLG,Negative,1
ITGAX,unspecified,1
H19,Positive,1
FKBP4,Positive,1
PRKCI,unspecified,56
CACNA1D,Negative,25
WNT9A,unspecified,1
BDNF,unspecified,1
ETV6,Negative,1
NLRP12,Positive,1
GLG1,unspecified,1
TAOK2,unspecified,56
BLM,Negative,358
POLM,Positive,1
TRP/TRPV Channel,unspecified,5
LPL,unspecified,6
F2,Positive,1
CHRNB3,unspecified,6
CACNA2D2,unspecified,5
UGT2B4,unspecified,34
DNA synthesis inhibitor,unspecified,3
PLD2,Positive,2
TUBB4A,Negative,19
PRTN3,Negative,2
OA1,unspecified,3
SLC5A2,Negative,9
SV2A,unspecified,2
DCLK2,Negative,63
CPNE5,Positive,1
DNA alkylator,unspecified,1
p-HBH,unspecified,1
HCRTR2,Negative,3
SERAC1,Positive,1
INS1,Positive,1
PRCC,Positive,1
CDC37,unspecified,1
CRYZ,Negative,2
SAT1,unspecified,1
ANGPTL1,Positive,1
ZMPSTE24,Negative,1
IKBKE,unspecified,60
RFTN1,unspecified,1
SPATA13,Positive,1
EPHA4,Negative,63
EZH2,unspecified,3
PPP1R3C,unspecified,1
RSPH4A,Positive,1
PPP1R15A,unspecified,1
SLC6A3,Negative,45
SOD1,unspecified,11
GSTA1,Positive,1
FGFR3,Negative,87
"Angiotensin II, central",unspecified,1
"DNA intercalation, RNA synthesis inhibitor",unspecified,1
TPR,Negative,4
ACADL,Positive,1
GJA4,Positive,1
CDK2,unspecified,118
P2RY12,Negative,9
COX1,Negative,1
PIM1,unspecified,109
CATSPER3,Positive,3
SELE,Negative,8
FAH,Positive,1
UGT2B4,Negative,5
PLIN2,Positive,1
CYP27B1,Negative,1
CXCL8,unspecified,5
SUN2,unspecified,1
CCPG1,unspecified,1
DPYD,unspecified,2
RXFP1,Positive,22
PDE6B,Negative,6
MAML1,Positive,1
NR3C2,Positive,14
ADCY8,Positive,1
PSEN1,Negative,16
NR stimulator,unspecified,1
NFKBIA,unspecified,6
INHA,Negative,5
HLCS,unspecified,1
HEXA,Negative,1
NRP1,unspecified,1
CCNB1,Negative,67
SLC15A4,unspecified,1
RAB5C,Positive,1
embB,unspecified,1
ULK2,Negative,59
SLC9A2,Negative,1
HTR3B|HTR3A,Positive,3
WDR53,Positive,1
CLASRP,Positive,1
MAFB,unspecified,1
lipid transport,unspecified,2
PANX2,Negative,2
KISS1R,unspecified,1
GSTM1,Negative,6
CHRNA4,Positive,15
FDFT1,Negative,8
KAT8,Negative,1
DIAPH1,unspecified,1
HRH3,unspecified,48
SLC22A21,Negative,5
PTGIR,Positive,7
ST6GALNAC4,Positive,1
CXCR1,Positive,612
FGFR4,unspecified,65
APH1B,Positive,3
G0S2,Positive,1
NOX1,Negative,11
UGT1A9,unspecified,97
KLHL5,unspecified,1
NECTIN2,Positive,1
VK4,unspecified,1
stain,unspecified,1
AQP4,Negative,11
CES1,Positive,16
dry mouth treatment,unspecified,1
KCNE2,Positive,2
plant hormone,unspecified,1
WDR20,unspecified,1
RAPGEF4,Positive,17
murA,Negative,1
CDC42EP3,Positive,1
PPTC7,Positive,1
TPCN2,Negative,1
EBF1,unspecified,1
CFTR,Positive,10
ER,unspecified,2
GLRB,unspecified,613
CHRNB2,Negative,16
PNLDC1,unspecified,1
CYP19A1,Negative,55
MAPK6,unspecified,102
CTSG,Negative,615
reducer,unspecified,1
EPO,unspecified,1
Potassium channel (ATP modulatory),unspecified,4
SLCO3A1,Negative,6
BGLAP,Negative,1
LYZ,unspecified,1
ADRA2B,unspecified,658
ADRA1A,unspecified,667
PLA2G7,Negative,9
LYN,unspecified,69
CAR13,unspecified,17
PDXP,unspecified,1
CCL26,unspecified,1
PIK3C2G,Negative,6
SAA,unspecified,1
POLR2A,Positive,1
NDUFS7,Negative,2
P2RY4,unspecified,1
EGLN1,Positive,1
RXR,unspecified,7
SLC6A5,Negative,1
BRWD3,Positive,1
AKR1B1,Positive,2
PPP2R1A,unspecified,1
PON2,unspecified,1
G6PD,unspecified,2
UCK1,unspecified,1
SCN5A,unspecified,25
LPAR3,Negative,2
Vasopressin V3,unspecified,22
MAP2K6,unspecified,102
CSNK1G1,unspecified,108
ALB,Negative,2
NFAT5,unspecified,1
AKP3,Negative,1
GABRB3,unspecified,35
CCNB3,Negative,60
DRD3,unspecified,674
HUNK,unspecified,56
CLEC6A,unspecified,1
CBR1,Positive,2
PIK3R5,Negative,10
CA4,Negative,88
SIRT2,Positive,1
Annexin A,unspecified,6
BATF2,Positive,1
TPP2,Negative,1
TGFB1,Negative,1
RARB,Negative,5
AChR,unspecified,95
CPN2,unspecified,1
FAM84B,unspecified,1
TRPM3,Negative,5
ALDH1B1,unspecified,1
Ferroptosis,unspecified,1
PDE4B,Positive,2
MTHFD2,Positive,1
FABP1,Positive,1
ARRDC4,Positive,1
CCNK,unspecified,1
DDX21,Positive,1
RPSA,Negative,1
MFOs,unspecified,1
EGLN1,Negative,9
KCNJ10,Negative,1
PLPBP,unspecified,1
HK2,unspecified,1
PARP1,Positive,2
ATP7B,Negative,1
ORAOV1,Positive,1
ENTPD5,Positive,1
FHL2,Positive,1
TRPA1,Negative,22
PTGDR,Negative,5
SCN9A,unspecified,21
HBB,Negative,7
CTPS1,Negative,1
phosphatidylcholine,unspecified,1
ABCB1A,Positive,1
GRM6,unspecified,2
NOSTRIN,Positive,1
Glycine receptor,unspecified,1
SRD5A2,Negative,9
FOLR2,Negative,4
CLK2,unspecified,107
DOCK5,Positive,1
organic anion transporter,unspecified,1
SPHK1,Positive,1
ARFIP2,Positive,1
HDAC3,unspecified,3
TNIK,Negative,1
SF3B4,unspecified,1
endopeptidase,unspecified,1
MMP25,Negative,1
UGT2A1,unspecified,26
Histone Acetyltransferase,unspecified,1
WASF1,unspecified,1
MGST3,unspecified,1
PAK3,Negative,62
MAPKAPK5,Negative,96
INHA,unspecified,3
STK33,Negative,60
TTC8,Positive,1
BACE,unspecified,1
CYP21A2,Positive,1
VRK3,unspecified,51
CDK18,Positive,1
Dipeptidase,unspecified,1
CASR,Negative,2
NEK1,Positive,1
SLC7A11,Negative,6
TNKS,Negative,14
RGS4,Negative,374
DNAJA2,Positive,1
BPGM,Positive,1
RPS6KA5,unspecified,68
SLC22A4,unspecified,2
ADRA1A,Positive,42
ERBB2,Negative,650
CDKN1B,Negative,2
ULBP1,unspecified,1
CHRNA5,Positive,4
GABRG1,unspecified,29
PLXNB2,unspecified,1
ALDH3B1,unspecified,1
CHRNA4,Negative,19
CD3D,Positive,1
RRM2,unspecified,1
GCOM1,Positive,1
CHRM2,Negative,43
ASB10,Positive,1
MED1,Positive,2
CDH1,Negative,1
RAC1,unspecified,2
NFKB2,unspecified,21
SOD3,unspecified,3
RIOK2,unspecified,99
ETFA,Positive,1
HSD17B10,unspecified,2
ULK1,unspecified,57
Adenosine transporter,unspecified,2
ERN1,unspecified,58
HAL,unspecified,1
AKT1,Positive,6
NCOA2,unspecified,17
GALE,Negative,4
RPS6KB2,Negative,5
GSR,Positive,1
NPR2,unspecified,2
KCNH2,Negative,391
PSMD1,unspecified,2
GSTA1,Negative,5
ZFAND2A,Positive,1
Slc18a2 VMAT1 VMAT2,unspecified,1
OXTR,Negative,5
SNORA70,unspecified,1
ADCY4,unspecified,1
SLC17A9,Negative,1
ARG1,Negative,2
GPR17,Negative,3
KCNK2,Positive,13
ABHD2,Positive,1
CCR5,Positive,1
SHROOM1,Positive,1
KISS1R,Positive,1
CRH,unspecified,1
PCYT1B,Positive,1
CYP3A7-CYP3A51P,Positive,2
IL6,Negative,3
MGP,unspecified,1
CD248,unspecified,1
THRB,Positive,98
MAN2B1,Negative,5
PDE10A,Negative,9
HIF1A,Positive,251
HDAC5,Positive,2
PYGM,Negative,5
PWP2,Positive,1
NRIP1,unspecified,1
CCKAR,Positive,3
HPX,unspecified,2
GRIN1,Negative,28
TCF7L2,Negative,1
SDR16C5,Positive,1
TK inducer,unspecified,2
CHRNE,Negative,11
CSNK1E,Negative,1
PHKG2,Negative,61
SCN3A,Negative,59
RGL1,unspecified,1
PRKAR2A,unspecified,2
ARNT,Negative,2
TTLL7,Positive,1
CHRM3,unspecified,685
RAB9A,Negative,2
ONECUT2,Positive,1
DUSP6,unspecified,4
PRKCA,Positive,2
SAP18,unspecified,1
PADI2,Negative,1
HDAC11,unspecified,1
NIM1K,unspecified,56
Choline Uptake,unspecified,2
PTBP1,Negative,4
CCDC137,Positive,1
OAZ1,unspecified,1
ALS,unspecified,5
GRM7,unspecified,3
DUSP14,Negative,2
SLC12A5,Negative,1
SLC47A1,Positive,1
GABA A Benzodiazepine omega1,unspecified,1
OGT,Negative,1
CASP12,Negative,1
NKX3-1,Negative,1
SCN7A,Negative,51
IMPDH1,Negative,8
CAMP PDE,unspecified,1
IRS1,unspecified,3
GLUD1,unspecified,1
SLC19A2,unspecified,1
ENTPD2,Negative,1
DPP8,Negative,6
ESRRA,Negative,8
Dual-specificity tyrosine-(Y)-phosphorylation,unspecified,3
SSTR3,Negative,1
FGFR2,unspecified,83
CDC42EP4,Positive,1
SLCO2B1,Positive,2
TANC2,Positive,1
GABA A Alpha2Beta3Gamma2,unspecified,2
BRPF1,unspecified,1
COL3A1,unspecified,1
TRAF3IP2,Positive,1
CDH26,unspecified,1
Aurora Kinase,unspecified,6
ADAMTS1,unspecified,1
NID2,Positive,1
juvenile hormone analog,unspecified,1
"GR, GSS,  GST",unspecified,1
PIP5K1C,unspecified,56
DLG5,Positive,1
METTL9,Positive,1
PDE2A,Negative,17
PTPN2,Negative,4
NDUFV3,Negative,2
SMG1,Negative,1
CCR1,Negative,2
CALCR|RAMP1,Negative,1
BCCIP,unspecified,1
ZNF624,Positive,1
CPT1A,Positive,1
TH,Positive,1
BMP2K,unspecified,68
ABCC5,unspecified,1
NKD1,Positive,1
CDK8,Negative,8
HBA1,unspecified,1
MAP4K2,Negative,62
BCRP,unspecified,1
BCAT2,unspecified,1
ABCC4,unspecified,10
SCARB1,Positive,1
CHRND,Negative,13
XPO6,Positive,1
Aurora kinase,unspecified,1
UGT2B7,unspecified,54
SI,Negative,17
PRMT1,Negative,9
CAMK4,unspecified,101
MRGPRF,Positive,1
SIK2,Negative,7
BMPR2,Positive,1
GABA A Alpha5Beta2Gamma2,unspecified,1
CREG1,Positive,1
PSMD8,Negative,1
INPP5A,unspecified,1
SQSTM1,unspecified,1
PRKACB|PRKAR1B|PRKAR2B|PRKAR2A|PRKACA|PRKACG|,Positive,1
PDE4D,unspecified,5
Adrenaline alpha2,unspecified,1
Dopamine D1 high,unspecified,5
ADRA1D,Positive,39
SLC7A2,unspecified,1
P2RY12,unspecified,13
TRPM8,unspecified,2
EDNRB,Negative,9
CDK4,unspecified,60
PSMD11,Negative,1
MAP2K1,unspecified,65
tyrB,unspecified,1
QR 2,unspecified,1
VHL,Positive,4
ESRRB,unspecified,1
LOC102641666,unspecified,1
TP73,Positive,1
CLOCK,Positive,2
PIM3,Negative,87
MEF2D,Positive,1
GR,unspecified,2
MT2,unspecified,1
HAR1A,unspecified,1
HCK,Negative,75
GGCX,unspecified,3
GCLM,Positive,2
CSF1,Positive,1
GRIA4,Negative,5
TRPV1,unspecified,35
EPHA,unspecified,2
PCGF5,Positive,1
CGN,unspecified,1
HSP,unspecified,4
CYP3A2,Negative,1
KCNN1,Positive,2
OASL,unspecified,1
FYN,Negative,684
TSKU,Positive,2
DLG4,Negative,1
PLPP6,Positive,1
WARS2,Negative,1
PTPN5,Negative,1
GRIA4,Positive,6
HMGXB3,Positive,1
TAOK3,Negative,58
GABRB1,unspecified,36
TPO,unspecified,7
AVPR2,Positive,8
EPHB1,unspecified,68
SLCO1B3,unspecified,6
GABA A Benzodiazepine omega5,unspecified,1
PSMB2,Negative,2
"Cholinergic, muscarinic",unspecified,44
NT5C2,Negative,5
S1PR3,Positive,5
CEP76,Positive,1
PTGER3,unspecified,21
ADCY3,Positive,1
gor,unspecified,1
AP5M1,Positive,1
PNMT,unspecified,2
HSD17B13,Positive,1
TGFBR1,Positive,2
BCHE,unspecified,12
SLC32A1,Negative,1
phenol,unspecified,1
MMP20,Negative,1
STC2,unspecified,1
GRIA1,unspecified,14
AGTR2,Positive,2
