target,mode,count
MT3,unspecified,4
PRPP Amidotransferase,unspecified,2
ADIPOR2,Positive,1
DKK3,unspecified,1
HK1,unspecified,1
FGFR4,Negative,127
TSPAN31,unspecified,1
PIGH,unspecified,1
SLC7A6OS,unspecified,1
EDIL3,unspecified,1
ZNF518B,Positive,1
APRT,unspecified,1
PREP,Negative,16
petD,unspecified,1
TF,unspecified,24
HTR3C,Negative,3
GRIN2A,Negative,87
FGFR2,Positive,1
C1S,Negative,13
CMPK1,unspecified,1
PI4K2B,Negative,6
CYBB,Negative,5
CARTPT,unspecified,1
NDUFB9,Negative,2
RAD54L,Negative,33
KCNMB1,Positive,4
SLC8A1,unspecified,1
OXGR1,Positive,1
CPB2,Negative,2
MAPK15,Negative,49
MC4R,unspecified,748
HCN1,Negative,4
GMPS,unspecified,1
NSD2,Negative,73
PTGER4,Negative,12
PLXNB2,unspecified,1
GABRG2,unspecified,188
GRM8,Negative,7
NPC1L1,Negative,1
LIPF,Negative,1
LPAR5,Positive,1
SLC6A1,unspecified,7
Histamine H2-Gs alpha S,unspecified,1
RDH12,Positive,1
DPP8,Negative,7
SMAD2,Negative,1
ANG,unspecified,1
PTPN11,Negative,21
PNPLA2,Negative,2
RPTOR,unspecified,3
CPT2,Negative,9
SLC5A6,Positive,1
PRKACA,unspecified,132
GABA A Alpha1Beta2Gamma2,unspecified,6
EED,unspecified,2
SLC1A3,unspecified,9
IKBKE,unspecified,62
PNPO,Negative,2
CDH11,unspecified,3
PRKACB|PRKAR1B|PRKAR2B|PRKAR2A|PRKACA|PRKACG|,Negative,2
CPA5,Positive,1
KRT6B,unspecified,1
PIM1,unspecified,137
MAPKAPK2,unspecified,63
GTF3C4,Positive,1
BLK,Negative,117
SEC24A,Positive,1
alr,unspecified,1
SLC22A11,Negative,38
LARS,Negative,1
PSENEN,unspecified,11
SENP1,unspecified,2
ANO1,Negative,6
DAGLB,Negative,2
CA12,Negative,259
CASP5,Negative,1
LNPEP,Negative,2
DHFR-TS,unspecified,1
DEGS1,Negative,2
blood sugar lowering drug,unspecified,1
BDH1,Positive,1
CASP8,Negative,19
TLR9,Negative,26
DDC,unspecified,6
HPD,Negative,2
NPFFR1,unspecified,1
NPY5R,Negative,5
HSPA8,unspecified,14
VDAC1,unspecified,4
ADA,unspecified,7
IQSEC1,Positive,1
SULT1A1,unspecified,16
KCNJ1,unspecified,8
CYP3A23/3A1,unspecified,3
PTGES,Positive,1
TUBB8,unspecified,13
PAK2,Positive,1
diuretic,unspecified,5
FABP1,unspecified,24
MTMR12,Positive,1
UGCG,unspecified,1
NIMA (never in mitosis gene a)-related kinase,unspecified,13
Tyrosine kinase receptor ron,unspecified,1
ENPP6,Negative,2
ZNF143,unspecified,1
FAAH,unspecified,42
CYP2D6,unspecified,4
RCOR1,unspecified,1
TSC22D3,Negative,2
OXR,unspecified,2
CAMK2G,Negative,114
ZDHHC18,Positive,1
REN,unspecified,6
CD40LG,Positive,1
VKOR,unspecified,4
ER  ,unspecified,1
CCPG1,unspecified,1
DDX3X,Negative,2
SLC44A2,unspecified,1
RPS7,unspecified,1
GJC3,Negative,4
ACOT4,Positive,1
DNA alkylator,unspecified,2
MT2,Negative,1
CCR5,unspecified,779
ME1,Negative,3
AGTR2,unspecified,748
STK33,unspecified,66
FADS1,Negative,6
LMTK2,unspecified,1
AHCY,Negative,9
chiB,Negative,1
HCK,Negative,123
AMY1A,Negative,22
TNNI1,Positive,1
PTK2B,Negative,122
NFKBIA,unspecified,6
photosensitizer,unspecified,1
AOX1,Negative,19
GLI2,Negative,2
PANX3,Negative,2
PLCB3,Negative,13
SOD2,Negative,3
NTN4,unspecified,1
ALOX15,Negative,647
pigment,unspecified,1
SCN10A,unspecified,21
ADSS,Negative,5
ADORA2A,unspecified,957
NDUFA8,Negative,2
PALM2-AKAP2,unspecified,1
HYKK,unspecified,1
ALAD,unspecified,4
MAN2B2,Positive,1
DEPTOR,Positive,1
proteosome inhibitor,unspecified,1
NIPSNAP3A,unspecified,1
HTR1F,unspecified,31
GRM4,Positive,18
MAPK3,Positive,16
RAC1,unspecified,4
EIF4E,Positive,1
GJA4,Positive,1
CRK,unspecified,1
GRK6,unspecified,1
SLC15A1,Negative,77
CBS,Negative,1
PHKB,Negative,2
CAMLG,Negative,1
HSD17B1,Positive,2
CPNE6,Positive,1
RALY,Positive,1
CAT3,unspecified,1
FOXA3,unspecified,1
RXRG,Positive,9
NT5E,Negative,10
MLH3,Positive,1
NPC1,unspecified,2
LPXN,Positive,1
SLC25A4,Negative,1
ITGB2,Negative,6
ARRB2,Positive,2
ATF1,Positive,1
antibacterial fluoroquinolone class,unspecified,11
CLTA,unspecified,1
TMEM144,Positive,1
MAOB,unspecified,40
strong base,unspecified,1
ABC,unspecified,6
FGG,unspecified,1
GRM1,Positive,10
solvent,unspecified,1
DDI2,unspecified,1
IK1,unspecified,2
NPFFR2,Positive,2
AS3MT,unspecified,1
PSAT1,unspecified,1
SPEN,Positive,1
SLCO1B2,unspecified,2
SLCO1A2,unspecified,20
TAT,Positive,4
TNKS,unspecified,1
RXRG,unspecified,22
UCHL1,Positive,1
MACF1,unspecified,1
LINC01554,unspecified,1
CYP2C8,unspecified,3
MT-CYB,Negative,1
PTGER2,Positive,8
OSGIN2,Positive,1
CAMK1,Negative,126
CACNG8,Negative,2
GABRB3,Negative,145
SLC28A3,unspecified,9
FCER1A,Negative,2
SFRP1,Negative,3
proton pump,unspecified,8
SYNE3,unspecified,1
MAP2K1,Negative,196
GR,unspecified,2
GRIN2A,Positive,18
ionic liquid,unspecified,10
disinfectant,unspecified,4
APH1B,unspecified,11
GGPS1,Negative,9
SCD1,Negative,3
DDB2,Positive,1
PIK3C2A,Negative,9
SERPINE1,Negative,2
MAP3K10,Negative,1
PASK,Negative,107
CDK18,Positive,1
CC2D2B,unspecified,1
CACNA1E,Negative,6
ERBB4,unspecified,64
GREB1,Positive,1
PREP,unspecified,1
CYP2U1,Positive,1
Serine/threonine kinase 6,unspecified,13
MUC5AC mucin,unspecified,1
KCNH2,Negative,719
CAMK1D,unspecified,133
IFFO2,Positive,1
ABCC4,unspecified,12
AOC1,unspecified,4
CYP51,Negative,7
SLCxAy [ SLC18A2 SLC6A2 SLC6A3 SLC6A4 ],unspecified,1
SELENBP2,unspecified,2
MAPK10,Negative,172
BMP2,unspecified,3
TGIF1,unspecified,1
DAPK1,Positive,1
GPER1,unspecified,7
DNMT3B,Negative,10
MMP25,Negative,1
Sterol transport,unspecified,1
CSNK2B,Negative,169
FLT3,Positive,3
Calcium channel (DHP),unspecified,1
NOS1,Positive,6
PDE4C,Positive,1
TNNC1,unspecified,2
TTC13,unspecified,1
FFAR1,Positive,23
estrogen alpha,unspecified,2
KRTAP3-2,Positive,1
BAX,Negative,2
CA5A,unspecified,17
PDE6D,Negative,7
HTR3B,Negative,37
ULK1,Negative,2
CA1,unspecified,62
FAM104B,unspecified,1
HDAC2,unspecified,8
HDAC7,unspecified,3
CA1,Positive,30
PDE4B,Positive,2
EBP,Negative,13
CTSE,Positive,1
TAAR7B,unspecified,2
GABAR1,unspecified,16
CTSA,unspecified,1
PTGES,Negative,36
DDO,Negative,44
glucocorticoid,unspecified,2
SLC6A1,Positive,8
VDR,Negative,1617
CDC25C,Negative,7
ALDH5,unspecified,1
HDAC6,Negative,171
EPHA6,Negative,2
TBXA2R,Positive,8
TUBB8,Positive,3
HSPB9,Positive,1
CPT1A,unspecified,4
PIK3C2G,unspecified,58
SLC22A22,unspecified,1
Cholesterol transport,unspecified,1
IFIT1,unspecified,1
RIPK1,unspecified,62
ETS1,unspecified,1
MPHOSPH8,Negative,315
protoglandin synthases inhibitor,unspecified,1
protease inhibitor,unspecified,1
CRYM,Positive,1
TPP2,unspecified,1
ARRB1,Negative,4
TMEM64,Positive,1
LITAF,Positive,1
SULT4A1,unspecified,6
NEU2,Negative,24
PPARA,Positive,150
CSF2RA,unspecified,5
DAPK1,Negative,109
GRK7,unspecified,58
SV2A,Negative,1
DOT1L,Negative,13
SLC6A11,Positive,6
triglycerides production,unspecified,1
RELA,unspecified,132
GSC,unspecified,1
APOBEC3A_B,Negative,47
CTSZ,Negative,3
BRCA1,Negative,40
P2RX2,Negative,18
HYAL1,Positive,1
PGE2,unspecified,1
RB1,unspecified,3
SLC1A2,Positive,2
AES,unspecified,1
CELA1,Negative,3
ABCA1,Negative,1
N4BP2L1,Positive,1
GLRB,Negative,13
TMEM130,unspecified,1
SDS,Negative,1
PRKCQ,unspecified,62
NDUFV2,Negative,2
gLTB4,unspecified,1
CSNK2A3,Negative,4
APEX1,unspecified,2
NKD1,Positive,1
KRT9,unspecified,1
AURK,unspecified,1
GABRD,Positive,70
THRB,Positive,252
SLC6A4,unspecified,909
GPR44,unspecified,1
PRKAR2B,unspecified,2
CATSPER3,Negative,2
PIK3CD,Negative,65
LIPE,Negative,25
MFAP4,unspecified,2
ARL5B,Positive,1
CD3D,Negative,3
fragrance,unspecified,2
RPS6KB2,unspecified,1
MMP2,Negative,156
P2Y12,unspecified,1
SLC19A3,unspecified,1
RARA RARB RARG,unspecified,2
ADRB2,Negative,84
NTRK1,Positive,1
PLAU,unspecified,2
ETV6,Negative,1
FTH1,unspecified,1
CDC27,unspecified,1
HSPA4,unspecified,1
IFNG,Negative,2
CTPS1,unspecified,2
TSEN54,Positive,1
RHBDF1,unspecified,1
ERAP1,Negative,10
TNFSF13B,Positive,1
F11,unspecified,1
MAPK13,Positive,2
katG,Negative,1
SLC26A1,Negative,1
SCN1B,Negative,1
HGFAC,Negative,5
FCAR,Negative,3
HTR3B,Positive,9
QPRT,unspecified,1
CDK16,unspecified,130
TIPARP,unspecified,1
IGSF11,unspecified,1
MMP10,unspecified,1
S1PR5,Negative,4
ANGPT2,Negative,3
NLK,unspecified,66
STAT5A,Positive,1
pbpA,Negative,14
SAT1,Positive,1
BDKRB1,Positive,3
BCR,Negative,18
GPR68,unspecified,1
"iNOS, eNOS",unspecified,1
RYR1,Negative,6
HNRNPA2B1,unspecified,2
FOXC2,unspecified,1
DOPAMINE D4.4,unspecified,19
ROS,unspecified,18
EPHX1,Negative,12
CSF2,Negative,1
P2Y purinoceptor,unspecified,2
CREG1,Positive,1
IRAK3,unspecified,62
UGT1A1,unspecified,139
NR3C2,unspecified,37
CCNE1,Positive,1
PDCD2,unspecified,1
EPHA2,unspecified,73
HTR5A,Positive,11
MTF2,unspecified,1
MYC,unspecified,7
NR4A2,unspecified,1
GJB4,Negative,4
DAND5,Positive,1
IL2,Negative,1
KAT2B,unspecified,6
HAP,unspecified,6
CACNA1B,unspecified,9
MPI,Negative,59
MAPKx [  MAPK11 ],unspecified,1
RHBDF2,unspecified,1
KCNH3,Negative,8
HTR2C,Positive,77
SVAT,unspecified,1
ITGAV,Negative,14
GALNT2,unspecified,1
ABL1,Positive,3
Aspartic proteinases,unspecified,1
GALE,Negative,5
BDH2,unspecified,1
NIM1K,Negative,1
Somatostatin binder,unspecified,1
GADD45B,unspecified,1
Immunomodulator,unspecified,1
SLC18A2,unspecified,21
RAC1,Negative,2
GABRG2,Positive,133
SSTR5,Positive,4
NTSR1,Negative,5
ANAPC10,Positive,1
CACNB4,Negative,2
DYRK1A,Negative,95
NTSR2,Negative,3
GCGR,unspecified,8
ADCY6,unspecified,1
RHOB,unspecified,1
CYP11A1,Negative,5
FADS1,unspecified,2
CNGA1,Positive,1
NLRP12,Positive,1
RORA,unspecified,4
DHRS11,Positive,2
ARG1,Negative,5
HSPA6,Positive,1
NDUFAF3,Negative,2
ASL,unspecified,1
RCAN1,unspecified,2
LOC103694905,unspecified,14
THRA,Positive,13
IGF2R,unspecified,1
MALT1,Negative,2
PRKAA1,Positive,5
HCN2,Negative,3
CA3,Negative,97
GFAP,Positive,2
BLM,Negative,615
CYSLTR2,Positive,2
FFAR2,Positive,12
CYP2A6,Negative,902
BCL2L1,unspecified,22
"Cholinergic, Nicotinic Alpha2Beta4",unspecified,23
GUCY1B3,Negative,2
GSR,unspecified,3
ESRRA,Negative,9
HSPA2,Positive,1
HINT1,Positive,1
AMBP,unspecified,3
SGPL1,Negative,2
NDUFA9,Negative,2
WFDC3,Positive,1
KRT1,unspecified,1
KCNK9,Negative,4
TMPRSS15,Negative,10
APOA1,Positive,5
EIF2AK3,Negative,19
Sigma-1,unspecified,60
STAU1,Positive,1
ADRB1,unspecified,831
SEL1L3,unspecified,1
HERG,unspecified,5
ASH1L,Negative,1
DUS4L,Positive,1
BLMH,Positive,1
MARK2,unspecified,71
ADH1C,Negative,6
ATP4B,Negative,12
CPS1,Positive,1
Na+/H+ exchanger,unspecified,1
BRINP2,Positive,1
gag-pol,unspecified,1
TFF1,Positive,2
ZFP746,Positive,1
demethylase,unspecified,1
Benzodiazepine peripheral,unspecified,1
CACNA2D1,Positive,3
RHOA,unspecified,4
CASP9,Positive,4
MVK,Negative,1
PPP3R1,Negative,6
BID,unspecified,1
TNKS2,unspecified,2
KCNAB2,unspecified,1
PACSIN1,Positive,1
SLIT2,unspecified,1
TRIB3,Positive,1
SLC2A1,Negative,5
CCDC85B,Positive,1
MAP3K8,Negative,3
ENTPD3,Negative,3
SYT17,Positive,1
KCNMB1,unspecified,1
CD248,unspecified,1
AICDA,unspecified,1
TSPO,unspecified,59
SLC29A2,Negative,3
SCN4A,unspecified,33
PIP4K2C,unspecified,58
FGB,Positive,6
PSME1,unspecified,1
CDC42EP4,Positive,1
PRKAB2,Negative,99
UCP2,Positive,4
amebocide,unspecified,1
ONECUT1,Positive,1
NISCH,Negative,3
CACNB4,unspecified,4
DVL3,Positive,1
PSMB4,Negative,2
SLC6A12,Negative,7
MBD2,Positive,1
HKDC1,Positive,7
ALPI,Negative,9
CELA1,unspecified,4
ELAVL1,Positive,1
katG,unspecified,1
MBLAC1,Positive,1
FGR,unspecified,72
USP14,Negative,1
HOXA10,unspecified,3
DUSP6,Negative,25
NUP214,Positive,1
TPCN1,Negative,1
mycolic acid synthesis inhibitor,unspecified,1
PKMYT1,unspecified,71
IGHA2,unspecified,1
PHF8,Negative,8
DOCK4,Positive,1
ZFP770,Positive,1
BPHL,Negative,2
F9,Negative,1
IL12A,Positive,5
AHR,unspecified,98
iron,unspecified,4
HRH2,Positive,19
PRDM9,Negative,1
AKR1C14,Negative,7
CCL20,Positive,1
DNAJA1,unspecified,1
GABRG3,Positive,70
ACVR1B,Negative,96
SMYD2,Negative,1
SSTR2,unspecified,7
antiparasitic,unspecified,8
SAT1,unspecified,3
SLC27A2,Negative,2
ADSS,unspecified,1
HAL,unspecified,1
DNAJB11,unspecified,1
ANKK1,unspecified,62
PDE4A,Negative,65
ZHX3,unspecified,2
S100A8,unspecified,1
PARP2,Negative,19
ADRA2A,unspecified,904
KLRC1,Positive,1
SLC7A2,unspecified,1
AKR1B7,Negative,5
ATIC,unspecified,1
PRKAG1,Positive,3
KDM2A,Negative,10
XBP1,unspecified,1
GLUL,Positive,1
SIN3A,unspecified,1
SLC39A7,Positive,1
CYP2J2,Positive,1
gamma-secretase,unspecified,2
METAP2,unspecified,3
CACNA2D1,Negative,4
CENPW,unspecified,1
CDK16,Negative,5
LY96,Negative,1
AURKB,Positive,2
CYP3A7-CYP3A51P,Positive,2
GABRR1,Positive,17
LOC102724428,unspecified,62
VRK3,unspecified,74
MAMDC2,Positive,1
RPE65,Negative,2
penA,unspecified,5
RRM2,Negative,9
HDAC5,unspecified,3
PSMA1,Negative,2
PRMT1,Negative,28
NCF2,unspecified,1
CAMK2D,unspecified,133
NR0B2,Positive,3
CACNA1C,Negative,113
NR3C2,Negative,32
PDK1,Negative,45
UBE2I,unspecified,2
CIDEC,unspecified,1
FRMD6,Positive,1
CDK7,Negative,110
DNASE1,Negative,11
MGST1,unspecified,5
FXR,unspecified,5
VMAT2,unspecified,1
LRRC59,unspecified,1
SEC14-like protein,unspecified,1
DDX21,Positive,1
NRG1,Positive,2
PAH,Negative,1
CDH1,Positive,2
PTGIR,unspecified,21
LGI1,Positive,1
XPA,unspecified,4
CHRNA2,unspecified,33
S100B,Negative,4
IGSF9,unspecified,1
TLR3,unspecified,3
CISD1,unspecified,2
p38 MAPK,unspecified,8
nfsA,unspecified,1
CNRIP1,Positive,1
TSKU,Positive,2
MDC1,Positive,1
PTPN1,unspecified,4
RGL3,Positive,1
SOCS1,unspecified,1
UGCG,Negative,9
ULK2,Negative,93
SLC7A5,unspecified,1
CREBBP,Negative,8
MUC1,Positive,1
BMX,Negative,114
CALM1,Negative,11
ENPP4,Positive,1
FOSL1,unspecified,1
ATP7A,Positive,1
rpoC,Negative,1
TTR,Negative,28
FGB,Negative,4
IL17A,Positive,1
CYP2D2,Negative,7
MUSK,Negative,105
MLX,unspecified,1
GRTP1,unspecified,1
UGT2B17,Negative,14
DUSP2,unspecified,1
UTS2,Positive,1
NSD3,Negative,2
SLC7A3,unspecified,2
KCNK16,Positive,2
GABRG2,Negative,149
SLC27A5,Negative,2
LOC400927-CSNK1E,Negative,5
FMO3,Negative,1
GUCY1A2,Negative,1
TSPYL2,unspecified,1
TARS2,unspecified,1
MMP16,unspecified,1
TNFRSF8,Negative,1
MBD4,Positive,1
ATG4B,Negative,19
APOBEC3G,Negative,471
LHCGR,Negative,9
CA14,Negative,140
ARHGEF40,Positive,1
"Fatty Acid Amide Hydrolic, FAAH",unspecified,1
TJP1,unspecified,1
beta-glucoronidase,unspecified,1
ACACB,unspecified,2
PTH1R,Positive,7
PDE1B,unspecified,7
BAD,unspecified,1
TDO2,Negative,32
CACNA1H,Negative,19
HIST1H3B,Positive,1
CSNK1G2,Negative,108
MAP3K8,Positive,1
5-HT4c,unspecified,1
IRS1,unspecified,3
KCNJ11,Negative,19
INHBE,Positive,1
HCRTR1,Positive,1
GOSR2,unspecified,1
MBOAT1,unspecified,1
OPIATE Kappa 3,unspecified,8
PRNP,Positive,2
TUBB6,Negative,36
5-HT1,unspecified,17
PDE5A,Negative,776
MDFI,unspecified,1
CSTB,unspecified,2
KCND3,unspecified,4
APBA1,Negative,18
MAP2K4,unspecified,62
ERCC4,Positive,1
ADAM,unspecified,1
PDS5A,Positive,1
GJB2,Negative,4
MAP3K7,Negative,98
HSDL2,Positive,1
SPHK2,Positive,1
CRABP1,Negative,2
MMP16,Negative,4
FAR1,Positive,1
GAD1,Positive,1
antimicrobial,unspecified,63
SULT2A2,Positive,1
AMD1,Negative,12
WNK1,Negative,2
APH1B,Positive,6
DRD5,Negative,31
GABA,unspecified,19
APOBEC3F,Negative,473
TEK,Negative,128
CCS,unspecified,1
TNNI3,Positive,10
ART1,unspecified,1
GABRA6,Negative,142
SCD,Negative,13
ERBB4,Positive,2
dopamine,unspecified,10
LRP4,Positive,1
CYP3A4,Positive,1303
PKHD1,Positive,1
SUMO2,unspecified,2
METTL7B,Positive,1
TBXAS1,Positive,1
TRHR,unspecified,9
CLCN2,Negative,2
XRCC5,Negative,2
hutH,unspecified,1
SLC14A2,Negative,2
KMO,Negative,3
PRKAA2,Negative,123
NR1I3,Negative,50
NR1H3,unspecified,9
MFNG,Positive,1
MAPK14,Negative,983
SGK,unspecified,1
NFKB2,Positive,2
TMEM208,unspecified,1
CRISPLD2,unspecified,1
GRM3,Negative,9
LTF,unspecified,1
ADRB3,unspecified,773
FNTA,unspecified,4
SLC1A7,unspecified,2
HCAR1,Positive,16
ATP4A,unspecified,5
PPO,unspecified,13
FAM84B,unspecified,1
NUDT4,unspecified,1
GNAT1,Positive,1
IGLV3-21,unspecified,1
STIL,Positive,1
LYRM1,Positive,1
KCNMA1,unspecified,22
DDX28,Positive,1
FSTL1,unspecified,1
Potassium Channel (Ca2+ dependent),unspecified,2
TP63,Negative,5
TICAM2,unspecified,1
TOP1MT,Negative,49
PTPRS,Negative,11
KDM4E,Negative,2268
RGS16,unspecified,1
MTMR4,unspecified,1
PDE5,unspecified,2
CAMKK2,Negative,53
ADRA2C,Positive,67
MST1R,Negative,112
TRPV4,Negative,8
CHRM5,unspecified,837
cobT,Negative,1
SLMAP,Positive,1
GRM2,Negative,13
COIL,Positive,1
CROT,unspecified,1
AGXT2,unspecified,2
SREBF1,unspecified,5
PDE4D,Positive,2
TGFBR2,Negative,9
HIV nucleocapsid protein,unspecified,1
CCDC92,unspecified,2
NECTIN2,Positive,1
DLD,unspecified,2
OFD1,Positive,1
PLA2G7,unspecified,3
5-HT7S,unspecified,7
KRT16,unspecified,1
CA3,unspecified,6
HEXA,Negative,6
GABRQ,Negative,136
SLC7A11,Positive,1
HPGD,Negative,1397
BCRP,unspecified,1
ZNF35,unspecified,1
DRD3,Negative,90
SH2D3C,unspecified,1
metabotropic glutamate 2/3,unspecified,6
DBF4,Negative,2
SMOX,unspecified,2
MYOM1,Positive,1
EGR1,unspecified,1
CHKB,Positive,1
1200015E14Rik,unspecified,13
SCN5A,unspecified,33
STK10,Negative,105
GPBAR1,unspecified,5
TUBA1C,unspecified,15
SFTPB,unspecified,2
ENO1,unspecified,3
KCTD5,unspecified,1
UGT2B1,unspecified,2
Transient receptor potential cation channel i,unspecified,2
ALPP,Negative,3
NR4A1,Negative,13
GJB5,Negative,4
FCAR,unspecified,1
CBR1,unspecified,20
CACNG1,Negative,2
Trypsin-1,unspecified,1
GRB2,Negative,3
GABA A Alpha6Beta2Gamma2,unspecified,1
PMP22,unspecified,1073
VC,unspecified,2
MIR122,unspecified,2
CP,unspecified,6
ARFRP1,Positive,1
CTSZ,unspecified,1
RDH11,Positive,1
BRI3BP,unspecified,1
CCNE1,Negative,120
GRIN3B,Positive,1
AKR1C3,Positive,1
ELF5,unspecified,1
TLK2,Negative,92
petA,unspecified,1
TF,Negative,3
BCAR1,unspecified,2
SLC5A7,Negative,62
PRKCE,Positive,1
SLC16A10,Negative,33
ABHD6,Negative,3
FGR,Negative,120
MAPK10,unspecified,71
CDH2,unspecified,3
Analogue of amino acids,unspecified,1
PLAT,Negative,13
ECHS1,unspecified,1
NR1H2,Positive,79
CRYZ,unspecified,11
ABCB1,unspecified,99
SASS6,Positive,1
HTR2A,unspecified,1033
AGT,unspecified,7
CCNB2,Negative,98
CYP2B6,Positive,12
FLCN,Positive,1
CXCR6,unspecified,1
ITIH3,unspecified,1
SF3B3,unspecified,2
TRPA1,Negative,42
PRKCD,Positive,3
GABRR1,unspecified,5
IARS2,unspecified,1
GCH1,unspecified,1
S1PR4,Positive,12
USF2,Positive,2
SRMS,unspecified,62
GDF15,Positive,4
CALCR,unspecified,743
ANPEP,Positive,1
TBXAS1,Negative,768
DPP,unspecified,1
FHL2,Positive,1
RGS7,unspecified,3
TRPC7,Negative,2
PRKDC,unspecified,4
TBC1D4,unspecified,1
HARS2,unspecified,1
FABP1,Negative,2
RFK,unspecified,1
PKMYT1,Negative,1
WNT5A,Positive,1
CACNA2D3,Negative,2
NOX4,unspecified,1
CNR2,unspecified,156
DTYMK,Negative,9
STK25,Negative,2
HTR3C,Positive,2
C8G,unspecified,2
ATP1,unspecified,3
NDUFC1,Negative,2
SORL1,unspecified,1
PDE3A,Negative,70
E2F1,unspecified,5
IRK1,unspecified,1
PLD1,Negative,9
FOS,Positive,8
TSG101,unspecified,1
"RAR, RXR",unspecified,1
GLP1R,Positive,3107
KCNK4,Positive,2
PSMB7,Negative,2
GABBR1,Positive,10
MBP,Positive,1
NEK1,Negative,15
NGF,Positive,2
UMP-CMP kinase,unspecified,1
EGLN1,Negative,21
camC,unspecified,1
PIK3R2,unspecified,1
INSR,unspecified,77
PKNOX2,unspecified,1
TK2,Negative,18
IGF1R,unspecified,70
SLC16A2,Negative,12
SETD7,unspecified,1
penicillin binding protein,unspecified,41
LTB4R,Positive,3
RDH14,Positive,1
CDH13,unspecified,1
reactive methacrylate,unspecified,1
ERG,Negative,330
JARID2,Positive,1
ALDH4A1,unspecified,1
FAM210A,unspecified,1
TFIP11,unspecified,1
PHLPP2,Positive,1
PNLIPRP2,Positive,1
NPFFR2,unspecified,1
MMP14,unspecified,2
DOT1L,Positive,1
CAMK2B,Negative,115
TSC2,unspecified,1
CYP4F16,Positive,1
HTR5A,unspecified,85
PGM1,unspecified,1
chlorobenzene,unspecified,1
DRD4,Negative,56
KEAP1,Positive,3
NFKBIB,unspecified,3
SYK,unspecified,69
INPP1,Positive,1
ABCG1,unspecified,2
c-Met,unspecified,5
SLC46A1,Positive,1
PARP15,Negative,1
CNR1,Negative,37
GRK4,unspecified,58
RPS6,unspecified,1
HDAC7,Positive,2
RNA synthesis disruptor,unspecified,2
IRF8,Positive,1
PKD2,Negative,2
HSPA1B,unspecified,3
SLC25A29,unspecified,1
FGF1,Positive,1
lysozyme,unspecified,2
Prolactin Releasing Peptide Receptor,unspecified,1
influenza A M2 proton channel,unspecified,1
GK0582,unspecified,1
CHRNG,Positive,5
FAM129A,Positive,1
KCNN2,unspecified,1
PDXK,Negative,4
BDKRB1,unspecified,22
RNASEH1,Negative,5
CCDC63,Positive,1
P2RX7,Positive,1
HTR3A,Positive,19
AFP,unspecified,32
TCAF1,unspecified,1
MMP24,Negative,1
ADRA1B,Negative,56
RBP,unspecified,1
PAF recetor antagonist,unspecified,1
GABA A alpha1,unspecified,3
ILK,unspecified,1
XRCC6,Negative,2
FTCD,unspecified,2
HTR3C,unspecified,15
GRIK5,Positive,2
NFKBIA,Negative,6
SLC52A2,Positive,2
cannabinoid receptor,unspecified,5
AKT2,unspecified,70
LINC02210-CRHR1,unspecified,7
AKAP2,unspecified,1
MTNR1A,Positive,10
ADCY1,Positive,2
GABA A Benzodiazepine Type I,unspecified,1
LOC103694905,Positive,11
POLB,unspecified,1
ACVR2A,Positive,1
BDKRB2,unspecified,746
P2RX6,Positive,1
SIRT7,Negative,1
biliation,unspecified,4
KLKB1,Negative,12
ASPH,Positive,1
CDK6,unspecified,79
GRP,unspecified,1
NCK1,unspecified,2
RAPGEF4,Positive,66
ORC5,Positive,1
STK16,unspecified,133
Purine nucleoside phosphorylase,unspecified,2
RNF144A,unspecified,1
SLC29A1,unspecified,9
EPHA2,Negative,117
GBA,Positive,3
NREP,unspecified,1
GMNN,unspecified,182
GST,unspecified,2
CK,unspecified,4
SOX8,unspecified,1
IGFBP5,unspecified,1
MATK,unspecified,58
CDO1,Positive,1
GLP1R,Negative,2
DHRS4,Positive,1
petC,unspecified,1
LRRN4,Positive,1
TOP2A,unspecified,15
CTH,Negative,2
CCDC94,unspecified,1
sterol synthesis,unspecified,31
IFNGR2,unspecified,1
FLT4,Negative,149
CASP7,unspecified,3
BLVRA,unspecified,1
TNK2,unspecified,62
PPAR,unspecified,27
EIF2AK4,Positive,1
BMP2,Positive,2
PRKD2,Negative,114
P2RY1,unspecified,4
FSTL1,Positive,1
Peptidoglycan (D-Ala-D-Ala),unspecified,1
NANP,unspecified,1
ULK2,unspecified,58
NFE2L2,Negative,2642
PSMD2,Negative,2
MMP9,unspecified,12
Growth Hormone,unspecified,1
VMAT1,unspecified,1
MINK1,unspecified,58
PPP1CC,Negative,1
DYRK2,Positive,1
SMS,unspecified,1
IGKV1-5,unspecified,1
binds to oxygen,unspecified,2
FTO,Negative,12
CSNK1G3,unspecified,127
kinase inhibitor,unspecified,2
COQ8A,Positive,1
PIK3C3,unspecified,3
SLFN13,Positive,1
BCR,unspecified,2
PSMD8,Negative,2
GABA uptake,unspecified,1
GPR87,Negative,1
RARB,Positive,24
CDK15,unspecified,58
ADSSL1,unspecified,1
CAR7,unspecified,4
LEF1,unspecified,4
KCNJ4,Negative,6
SLC25A1,Positive,1
KCNA2,Negative,12
L3MBTL1,Negative,582
KCNJ8,Negative,4
Retinoid receptor,unspecified,2
ASB9,unspecified,1
AHCYL2,unspecified,1
GH1,unspecified,1
rpsG,Negative,1
AIFM1,unspecified,2
POU5F1,unspecified,2
CASP10,Negative,1
SLC5A6,unspecified,3
