target,mode,count
DAPK1,unspecified,13
PIM1,Negative,3
NADPH,unspecified,3
Benzodiazepine peripheral,unspecified,1
histone methyltransferase,unspecified,1
ATM,unspecified,13
TBXAS1,unspecified,2
NTRK3,unspecified,13
SOX8,unspecified,1
THSD7A,Positive,1
PAPSS2,unspecified,1
IL17RB,unspecified,1
RUVBL2,Positive,1
Mast/stem cell GFR Kit,unspecified,2
ITGA6,Positive,1
FTH1P20,unspecified,1
PTK2B,unspecified,14
SLC5A6,Positive,1
CA3,Negative,27
CSF1R,Negative,5
HERG,unspecified,3
Hydrogenase,unspecified,1
ABCB1A,Negative,30
PCDH1,Positive,1
TUBD1,unspecified,1
HDAC6,Positive,2
FBP1,unspecified,1
CEP83,Positive,1
PRKD1,Negative,1
VDR,unspecified,6
PIP4K2B,Positive,1
GABRQ,unspecified,8
Sterol synthesis,unspecified,10
PLIN1,Negative,1
CYP2D2,Negative,3
GNMT,Negative,1
GPER1,Positive,4
KCNMA1,Positive,1
PI4KB,Positive,1
DHODH,unspecified,2
NKD1,Positive,1
SRD5A2,Negative,6
MGST3,Positive,1
IL12A,Negative,2
INHBA,Positive,1
GRIA4,Negative,1
KLK1B24,Positive,1
ADH1,Positive,1
CCNT1,unspecified,1
HPRT1,Negative,3
KDM3A,Negative,1
CA13,unspecified,5
CKAP4,unspecified,1
ALDH1B1,Negative,2
SCD1,Positive,1
GABARx [ GABAR1 GABRA5 GABRA6 ],unspecified,1
CISD2,Positive,1
AGTR1B,Negative,3
TUBB1,unspecified,4
PKN2,unspecified,13
OXT,unspecified,1
arabinosyltransferase,unspecified,1
PRKCQ,Negative,2
RFK,unspecified,1
SSTR4,unspecified,1
SPECC1L,Positive,1
CD28,unspecified,1
ARHGAP24,Positive,1
GLUL,Positive,1
PDGFRA,Negative,8
GPD2,Negative,2
POLM,Positive,1
PSENEN,Negative,6
PLK3,unspecified,13
CACNA1H,unspecified,5
CHEK1,Negative,2
RARG,Positive,7
RSAD1,Positive,1
HPRT1,unspecified,2
PDE6G,unspecified,1
CIRBP,unspecified,1
SLC22A16,Negative,1
PDE4B,Negative,16
MAPK9,Negative,3
PNLIP,unspecified,2
SCARB1,Positive,1
NFE2L3,unspecified,1
EPHX2,Positive,1
FAM129A,unspecified,1
TMEM132C,unspecified,1
ACKR3,Positive,1
GRIA4,Positive,1
PNLDC1,unspecified,1
CAMK1,Negative,1
GSTA1,Negative,3
Yeast 14 demethylase,unspecified,1
MAPRE3,Positive,1
SDHD,unspecified,1
CCKBR,unspecified,7
CCND3,Negative,1
NQO1,Positive,2
fksA,Negative,1
FGFR2,Negative,15
VRK3,unspecified,5
CYP4F16,Positive,1
SLC7A11,Negative,4
SLC47A1,Positive,1
AgamOBP1,unspecified,1
LIPF,Negative,1
mrcA,unspecified,5
SMAD1,Negative,1
PHB,Positive,1
PLA2G4D,unspecified,1
GABRP,unspecified,8
PPARD,unspecified,2
Adrenergic Alpha,unspecified,19
OXSR1,unspecified,15
topisomerase II inhibitor,unspecified,1
COMMD9,unspecified,1
NOSTRIN,Positive,1
PDGFB,unspecified,3
DNAJC5B,Positive,1
S1PR1,Positive,2
CYP26B1,Negative,1
LTF,Negative,1
GTF2B,unspecified,1
CLK4,Negative,1
PRKD2,unspecified,13
Serine/threonine kinase 18,unspecified,4
CSTA,Positive,1
NEK1,Negative,1
ZBTB9,Positive,1
CKAP2,Positive,1
APOA5,Positive,1
SCNN1,unspecified,1
melatonin receptor,unspecified,2
SEC24A,Positive,1
PSMA3,Negative,2
MOG,Positive,1
MYOG,unspecified,1
RGS2,unspecified,1
Sodium Channel,unspecified,3
NECTIN2,Positive,1
GHRH,Positive,1
GABRD,Negative,7
CHEK2,unspecified,15
USP17L30,unspecified,1
ST14,Negative,1
CDKN1A,Positive,4
CA7,Positive,5
F2,Negative,9
OPTN,Positive,1
antibiotic sulfonamide,unspecified,1
NCK2,Positive,1
PPP2R2B,unspecified,1
NDUFB4,Negative,2
adrenergic Alpha1C,unspecified,6
ITGAM,unspecified,2
CENPA,Positive,1
HSF1,unspecified,1
PLAT,Positive,1
CA4,unspecified,4
RAB9A,unspecified,1
DDX25,Positive,1
PTGER2,Negative,1
DAGLB,Negative,1
TENM3,Positive,1
CASK,unspecified,13
AGTR1B|AGTR1A,Negative,1
SMARCA2,Positive,2
MAT1A,Negative,2
F12,Negative,1
BRAF,Negative,7
KCNT2,Positive,1
CXCR2,unspecified,368
OPRK1,Positive,2
PRKCH,Negative,1
N4BP2L1,Positive,1
HSD17B7,Negative,11
ALDH,unspecified,2
PSG9,unspecified,1
UBLCP1,Negative,1
BLK,Negative,3
PKM,Negative,18
TOP1MT,Negative,10
CHRM2,unspecified,393
PLK4,Negative,1
GABRA5,unspecified,9
SMG1,Positive,1
SCNN1B,Negative,1
FITM2,Positive,1
