ensmbl_gene_name,Du_PHH_1,Du_PHH_2,Fu_PHH_1,Fu_PHH_2,Kim_PHH_1,Kim_PHH_2,Koui_PHH_1,Koui_PHH_2,Xiang_PHH_1,Xiang_PHH_2,Xie_PHH_1,Xie_PHH_2,Xie_PHH_3,Schneeberger_PHH_1,Schneeberger_PHH_2,Gao_PHH,Boon_PHH_1,Boon_PHH_2,Wang_PHH_1,Wang_PHH_2
ENSG00000266947.1,16,4,3,2,3,2,7,9,4,4,6,4,3,0,2,3,2,3,5,8
ENSG00000166750.10,170,55,109,144,24,31,407,76,156,113,50,98,202,12,10,80,41,87,257,120
ENSG00000267364.2,4,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0
ENSG00000267271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172716.16,87,37,87,85,0,6,0,3,107,13,5,49,65,1,0,4,25,23,131,26
ENSG00000267315.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267547.1,4,1,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0
ENSG00000267745.1,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0
ENSG00000267648.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267102.1,1,2,0,2,0,0,0,1,4,2,0,0,1,0,0,0,0,0,2,0
ENSG00000172123.12,12,4,13,10,1,1,9,4,12,4,1,10,19,0,0,0,6,6,30,1
ENSG00000154760.14,29,18,49,56,1,1,0,1,30,9,11,23,39,0,4,2,3,3,106,6
ENSG00000267312.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000205045.9,5,0,2,10,0,2,0,0,2,2,0,0,2,0,0,0,4,0,29,0
ENSG00000267554.1,3,0,1,5,0,0,0,1,0,0,0,1,1,0,0,1,0,1,8,4
ENSG00000286065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000267349.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267046.1,2,0,4,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ENSG00000267369.1,6,1,1,11,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
ENSG00000267074.1,3,0,3,9,0,0,0,0,0,3,0,2,7,0,0,0,0,0,6,0
ENSG00000255987.1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,11,0
ENSG00000286030.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267035.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236320.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
ENSG00000267359.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
ENSG00000267625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242660.1,0,0,2,2,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267321.3,64,34,9,38,13,25,19,17,8,20,24,28,35,3,3,16,17,21,4,2
ENSG00000207297.1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108733.10,181,168,146,119,42,39,122,105,34,59,97,58,81,19,10,55,106,55,36,69
ENSG00000006125.18,1125,843,950,992,489,504,1487,675,504,302,420,502,708,141,70,436,855,398,578,442
ENSG00000267592.1,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
ENSG00000270647.6,747,1022,877,871,754,1289,83,70,658,619,779,1349,1528,89,60,596,660,581,190,158
ENSG00000270885.2,88,16,49,58,7,15,4,9,35,15,115,53,106,20,8,19,45,52,52,37
ENSG00000270765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000271447.6,2,0,2,8,0,0,0,0,2,0,0,2,5,0,0,0,0,0,2,0
ENSG00000271392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270806.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270379.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271268.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270240.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271503.6,68,3,30,61,0,2,0,0,49,28,6,7,15,0,0,0,1,3,79,1
ENSG00000271394.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270977.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278023.6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,0
ENSG00000275722.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273736.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275152.5,319,279,585,278,234,412,69,47,81,105,387,203,711,22,26,176,256,282,108,178
ENSG00000276409.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275431.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275688.4,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,10,3,4,0
ENSG00000275718.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275944.1,10,11,42,66,2,2,11,22,2,0,5,4,20,0,0,0,8,14,2,2
ENSG00000278690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274736.5,32,1,5,8,0,2,0,0,14,10,6,75,32,1,1,0,3,0,11,2
ENSG00000275385.2,0,1,2,2,0,3,0,0,16,1,0,25,1,0,0,0,0,1,2,5
ENSG00000277089.4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277632.2,7,47,6,11,2,74,0,0,103,0,1,12,2,0,3,2,9,30,50,14
ENSG00000275302.2,13,80,209,473,1,39,0,0,806,50,53,164,77,0,0,3,4,16,123,15
ENSG00000276014.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276241.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282738.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274808.5,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0
ENSG00000274767.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENSG00000276085.1,1,55,38,105,0,13,0,0,197,28,16,20,32,0,0,0,0,8,32,1
ENSG00000276070.5,7,50,63,197,0,25,0,0,284,51,77,60,72,0,2,1,0,5,106,6
ENSG00000278097.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278395.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274933.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261499.2,0,0,5,10,1,1,0,0,0,0,2,4,5,0,0,0,0,0,0,2
ENSG00000265889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260287.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277029.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275954.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274658.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273611.5,133,119,99,125,41,51,44,25,57,36,100,55,65,6,3,63,60,29,9,10
ENSG00000274164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278259.4,86,154,173,210,87,214,165,74,82,55,65,103,89,9,10,101,82,102,63,41
ENSG00000277161.2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278311.5,239,339,456,407,236,282,171,105,224,173,322,371,550,21,16,175,189,136,136,113
ENSG00000274756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278535.5,52,72,44,49,44,29,15,8,13,27,45,40,79,7,4,30,31,38,10,19
ENSG00000278619.5,27,19,16,28,19,10,17,1,16,20,32,35,25,0,0,12,3,9,6,14
ENSG00000275720.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276508.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275613.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277268.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273706.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276707.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275700.5,161,182,226,245,251,362,118,78,131,101,121,204,267,32,10,120,123,117,90,81
ENSG00000277911.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277589.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277579.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278638.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278540.5,119,177,270,470,105,227,502,300,63,119,87,144,323,21,15,183,234,123,138,106
ENSG00000274308.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275029.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278505.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276234.5,36,56,55,44,40,64,25,25,24,18,34,39,49,9,1,34,32,40,24,25
ENSG00000273965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275839.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276023.5,7,7,13,19,4,4,7,3,4,28,15,29,30,0,0,12,12,17,3,8
ENSG00000275066.5,56,119,279,289,55,62,48,37,108,77,109,98,204,11,10,43,60,65,247,117
ENSG00000277688.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278053.5,71,72,118,133,55,71,268,113,99,43,68,120,92,11,3,69,52,55,41,46
ENSG00000274620.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000277501.1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
ENSG00000274244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275410.5,60,64,125,84,88,95,42,26,43,25,17,58,109,9,5,42,17,35,29,25
ENSG00000275173.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000276715.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277341.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273513.1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000277488.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274512.5,24,16,37,17,31,28,3,2,3,6,11,15,30,0,0,5,2,15,1,0
ENSG00000274419.6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
ENSG00000278299.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274615.1,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
ENSG00000275006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278599.5,1,0,5,2,0,1,0,0,6,1,3,1,2,0,0,2,0,0,0,0
ENSG00000274663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274611.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274487.2,7,8,49,38,4,6,0,0,6,1,9,19,13,0,0,2,1,1,8,4
ENSG00000274284.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278845.5,123,114,162,229,65,44,67,44,86,107,188,157,226,12,6,64,54,40,61,39
ENSG00000277399.4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274211.6,3,16,13,22,6,7,27,20,7,8,12,11,24,0,0,5,11,5,11,7
ENSG00000275832.5,42,7,17,16,0,1,4,4,1,13,2,14,37,0,0,1,2,0,26,1
ENSG00000276170.4,6,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
ENSG00000277363.5,44,79,151,110,39,51,17,13,19,61,20,61,102,4,2,18,13,33,20,41
ENSG00000274996.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273604.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275532.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275023.5,135,152,147,198,42,76,52,36,76,131,70,152,297,15,5,49,28,49,218,41
ENSG00000275665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273627.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277972.2,750,424,437,501,573,442,42,17,167,707,1042,1234,1314,21,13,124,79,112,68,52
ENSG00000276036.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277258.5,54,18,15,9,23,24,5,0,6,6,10,16,20,0,2,5,7,20,24,7
ENSG00000277182.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277791.5,1216,804,465,471,1533,2221,450,255,311,345,723,1040,625,49,52,663,477,625,216,243
ENSG00000274607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276293.4,68,78,90,103,20,17,82,39,35,44,77,68,116,9,3,26,40,27,61,26
ENSG00000273559.5,104,117,162,158,140,235,45,19,143,68,106,119,166,6,5,67,67,64,25,39
ENSG00000274054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125691.13,7497,4139,2180,3205,4830,7272,4117,2087,1625,1784,4579,2988,4119,337,306,2592,2442,2804,589,342
ENSG00000252699.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199293.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244086.1,0,0,1,1,0,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0
ENSG00000002834.18,1827,1260,1311,1514,1574,2402,5028,1882,836,482,572,1524,1430,222,139,983,1427,1547,1055,509
ENSG00000263466.1,0,0,1,3,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,0
ENSG00000277057.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000265784.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263874.2,9,1,2,1,9,13,18,4,3,0,2,4,3,0,0,1,0,4,5,0
ENSG00000204952.3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000265428.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266588.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000277426.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266013.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214553.10,2,0,1,3,0,0,16,11,0,1,0,0,0,0,0,1,3,2,0,0
ENSG00000266048.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263818.5,1,0,1,1,0,3,4,6,0,0,0,0,0,0,0,0,4,1,0,0
ENSG00000161381.14,16,2,6,12,0,1,0,1,4,1,4,3,5,0,0,0,7,1,3,0
ENSG00000286443.1,1,1,2,4,1,0,1,2,0,1,5,1,5,0,0,1,3,0,3,1
ENSG00000141748.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280177.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266101.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000067191.16,13,1,2,12,1,1,9,1,4,2,0,4,11,1,0,1,2,3,9,1
ENSG00000108298.11,12886,7853,3190,4344,8860,13390,6314,3426,2081,2155,4767,3580,4985,870,710,4048,4297,6102,829,591
ENSG00000141750.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265460.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108306.13,122,232,228,170,84,63,297,342,135,105,179,151,232,35,21,113,129,94,228,191
ENSG00000266469.2,0,1,0,0,2,3,5,5,0,0,0,0,0,0,0,0,13,1,4,3
ENSG00000125686.12,226,351,375,390,132,151,545,275,147,81,181,197,282,60,39,196,276,273,241,236
ENSG00000167258.14,497,669,1000,860,222,283,1323,604,330,164,396,323,541,96,71,406,338,367,449,391
ENSG00000222777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273576.1,71,47,35,23,38,46,19,19,4,3,26,8,34,5,3,14,22,30,6,3
ENSG00000171532.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
ENSG00000214546.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000131771.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000131748.16,748,607,341,298,336,516,213,153,289,265,233,647,562,53,37,210,216,239,176,94
ENSG00000173991.6,15,131,4,0,7,4,3,1,7,5,4,8,12,1,0,1,3,3,1,1
ENSG00000141744.4,2,19,0,1,0,0,0,0,2,3,0,12,0,0,0,0,0,0,3,0
ENSG00000161395.14,1159,879,396,313,788,591,180,151,207,250,320,570,722,75,53,182,303,265,184,219
ENSG00000141736.13,1263,3063,1569,422,542,599,2652,692,355,302,623,421,1585,117,110,203,233,236,483,637
ENSG00000265178.1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000141741.12,562,237,109,73,410,461,236,98,54,85,67,127,75,32,35,171,252,377,71,69
ENSG00000141738.14,164,418,201,232,180,69,102,112,36,56,48,95,193,10,14,60,125,116,39,90
ENSG00000161405.17,109,22,18,72,7,5,2,1,54,38,6,27,27,0,0,0,12,11,346,34
ENSG00000264663.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000226117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186075.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000073605.18,746,1083,1998,1210,1119,2945,338,300,157,261,403,232,562,97,137,357,276,677,145,133
ENSG00000172057.10,5072,5520,3130,3035,2510,3120,2108,1543,1261,2029,4571,3365,3868,463,325,1480,2333,2228,596,1126
ENSG00000264968.1,9,10,11,5,0,12,5,4,1,3,15,0,6,2,0,5,3,5,1,4
ENSG00000204913.6,1,2,3,2,0,0,3,1,0,2,2,0,1,0,0,0,1,0,0,0
ENSG00000167914.12,7,1,0,1,1,2,1,0,8,0,2,4,1,0,0,0,3,7,5,0
ENSG00000108344.15,2026,1897,1086,1146,944,1511,1507,774,671,530,797,1390,1385,167,122,1005,817,1091,292,363
ENSG00000265799.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000108342.12,0,0,38,19,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0
ENSG00000008838.20,723,643,387,503,398,630,506,315,167,191,196,497,488,66,54,315,295,375,189,148
ENSG00000283721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238793.1,1,1,0,0,0,1,1,2,0,1,0,1,1,0,0,1,1,0,0,0
ENSG00000126351.12,360,264,126,84,30,62,221,98,68,98,105,325,219,14,5,64,92,81,109,17
ENSG00000126368.6,140,623,94,107,467,2673,82,113,159,54,59,694,88,16,51,136,186,739,73,92
ENSG00000279199.1,2,2,0,1,0,1,4,7,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000188895.12,951,1060,857,696,571,521,813,463,441,291,424,904,764,73,44,426,466,577,310,300
ENSG00000108349.17,740,657,518,547,330,547,583,343,373,204,287,464,638,76,55,350,387,353,341,272
ENSG00000284144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108352.12,314,455,72,58,84,181,54,20,18,17,27,73,85,13,1,46,92,111,41,28
ENSG00000274621.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171475.14,430,490,368,283,178,219,343,250,224,201,203,383,494,55,22,206,216,157,257,139
ENSG00000094804.12,20,12,8,14,6,28,62,4,9,2,14,51,23,0,0,17,27,24,7,0
ENSG00000131759.18,712,722,405,197,293,372,399,524,138,155,107,610,406,23,27,281,359,359,544,190
ENSG00000287644.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
ENSG00000265666.1,43,28,8,10,20,40,23,21,6,6,6,9,14,0,2,14,12,20,18,8
ENSG00000278918.1,8,19,9,8,0,0,1,9,3,4,6,13,16,0,0,12,1,3,0,0
ENSG00000183153.7,50,20,2,7,0,1,2,0,2,5,0,10,12,0,1,1,5,1,12,0
ENSG00000266208.1,0,0,0,0,39,30,90,44,0,0,0,0,0,7,11,0,40,39,39,38
ENSG00000264655.1,0,0,3,0,2,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0
ENSG00000252618.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278346.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131747.15,6,30,11,12,0,0,35,2,27,6,67,64,83,1,2,38,218,60,56,5
ENSG00000222881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240125.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000141753.7,32119,28473,11367,4440,17289,20270,1692,1264,4713,10590,12869,21874,14283,1770,1342,8248,7940,5649,4745,7143
ENSG00000279806.1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000131746.13,0,2,1,1,0,1,7,0,0,0,0,0,3,0,0,0,0,0,1,0
ENSG00000266088.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126353.3,17,17,25,10,0,2,0,0,3,1,4,4,5,0,0,21,0,0,5,6
ENSG00000279775.1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000073584.20,70,45,100,71,30,17,223,175,24,17,67,17,47,6,11,48,56,57,68,48
ENSG00000264058.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000278834.1,2,4,0,1,41,24,48,29,0,0,0,1,5,7,4,2,27,15,12,13
ENSG00000213424.9,13,9,10,8,0,0,49,18,1,2,2,2,0,2,0,5,1,2,0,4
ENSG00000224244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167916.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229028.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204897.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186393.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171446.7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000173908.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264488.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000186395.8,407,180,72,149,109,200,37,22,43,150,165,373,368,9,14,154,83,127,11,19
ENSG00000167920.10,245,141,80,112,91,77,113,78,18,36,85,68,101,11,3,109,98,97,19,12
ENSG00000265359.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187242.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171431.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
ENSG00000234477.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108244.17,0,1,9,12,0,2,1,0,1,0,0,2,0,0,0,0,0,0,15,0
ENSG00000196859.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204889.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212899.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
